Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
1Mn_C2,38.96167,37.81355,50.38324
1Mn_C2,39.10306,37.822,50.26379
1Mn_C2,39.245,37.85024,50.45553
1Mn_C2,39.38639,37.85999,50.26894
1Mn_C2,39.52778,37.89524,50.2045
1Mn_C2,39.66944,37.796,50.12805
1Mn_C2,39.81139,37.76926,50.31155
1Mn_C2,39.95278,37.84611,50.2607
1Mn_C2,40.09444,37.77211,50.36331
1Mn_C2,40.23611,37.62785,50.16738
1Mn_C2,40.37778,37.73221,50.27642
1Mn_C2,40.51944,37.81139,49.9697
1Mn_C2,40.66056,37.72523,50.2126
1Mn_C2,40.80222,37.65102,50.18125
1Mn_C2,40.94389,37.63104,50.09923
1Mn_C2,41.08583,37.58991,50.08286
1Mn_C2,41.22722,37.67743,50.04972
1Mn_C2,41.36861,37.59335,50.24495
1Mn_C2,41.51083,37.48027,50.11485
1Mn_C2,41.65194,37.63168,50.13456
1Mn_C2,41.79361,37.58186,50.17514
1Mn_C2,41.93528,37.49739,49.99151
1Mn_C2,42.07667,37.49575,49.88979
1Mn_C2,42.21861,37.50584,49.9862
1Mn_C2,42.36028,37.49411,49.86186
1Mn_C2,42.50194,37.57292,50.01359
1Mn_C2,42.64361,37.46862,50.07325
1Mn_C2,42.785,37.48446,49.88092
1Mn_C2,42.92667,37.46247,49.96439
1Mn_C2,43.06861,37.4891,49.97312
1Mn_C2,43.21,37.4244,49.9395
1Mn_C2,43.35167,37.35385,49.81822
1Mn_C2,43.49306,37.31871,49.96325
1Mn_C2,43.635,37.37837,49.90094
1Mn_C2,43.77667,37.38663,49.96181
1Mn_C2,43.91778,37.3164,49.80983
1Mn_C2,44.05944,37.33761,49.85627
1Mn_C2,44.20111,37.32305,49.90561
1Mn_C2,44.34278,37.36622,49.69476
1Mn_C2,44.48417,37.23809,49.74161
1Mn_C2,44.62583,37.30381,49.8423
1Mn_C2,44.7675,37.35363,49.75336
1Mn_C2,44.90917,37.24744,49.8448
1Mn_C2,45.05056,37.1807,49.64461
1Mn_C2,45.19222,37.338,49.66532
1Mn_C2,45.33389,37.29353,49.66015
1Mn_C2,45.47556,37.19843,49.85454
1Mn_C2,45.61722,37.22259,49.79886
1Mn_C2,45.75861,37.24162,49.81538
1Mn_C2,45.90028,37.17153,49.66289
1Mn_C2,46.04194,37.20797,49.65707
1Mn_C2,46.18389,37.14518,49.69784
1Mn_C2,46.32528,37.14587,49.59762
1Mn_C2,46.46694,37.054,49.56906
1Mn_C2,46.60861,37.09315,49.59988
1Mn_C2,46.75028,36.8673,49.55811
1Mn_C2,46.89194,37.06152,49.47931
1Mn_C2,47.03361,37.015,49.6481
1Mn_C2,47.17528,37.10427,49.50101
1Mn_C2,47.31639,37.01807,49.55084
1Mn_C2,47.45806,37.0175,49.38336
1Mn_C2,47.59972,37.05677,49.49133
1Mn_C2,47.74139,36.92646,49.46679
1Mn_C2,47.88278,36.99693,49.45408
1Mn_C2,48.02472,37.03465,49.6471
1Mn_C2,48.16639,36.94255,49.44791
1Mn_C2,48.30806,36.94422,49.47215
1Mn_C2,48.44944,36.91314,49.34452
1Mn_C2,48.59111,36.90206,49.43039
1Mn_C2,48.73278,36.92573,49.37773
1Mn_C2,48.87444,36.93539,49.39315
0.5Mn_C2,25.08333,43.29112,55.73683
0.5Mn_C2,25.225,43.32815,55.22648
0.5Mn_C2,25.36694,43.01208,55.08252
0.5Mn_C2,25.50833,41.98774,54.64634
0.5Mn_C2,25.64972,42.09438,54.31184
0.5Mn_C2,25.79139,41.95456,54.05249
0.5Mn_C2,25.93306,41.81873,53.96652
0.5Mn_C2,26.07444,41.73061,53.96865
0.5Mn_C2,26.21611,41.60794,53.87092
0.5Mn_C2,26.35806,41.44178,53.69924
0.5Mn_C2,26.49972,41.48271,53.62497
0.5Mn_C2,26.64111,41.24368,53.5856
0.5Mn_C2,26.78278,41.2871,53.47232
0.5Mn_C2,26.92444,41.14587,53.39866
0.5Mn_C2,27.06611,41.03583,53.24255
0.5Mn_C2,27.20806,41.01684,53.24972
0.5Mn_C2,27.34944,41.04486,53.03396
0.5Mn_C2,27.49111,40.82998,53.12672
0.5Mn_C2,27.6325,40.76684,53.01383
0.5Mn_C2,27.77444,40.77845,53.05601
0.5Mn_C2,27.91583,40.67544,52.82949
0.5Mn_C2,28.05722,40.56574,52.75705
0.5Mn_C2,28.19889,40.57502,52.82113
0.5Mn_C2,28.34028,40.54974,52.68415
0.5Mn_C2,28.48194,40.48864,52.78796
0.5Mn_C2,28.62361,39.85114,52.10849
0.5Mn_C2,28.76528,39.91339,52.05817
0.5Mn_C2,28.90694,39.81982,52.06965
0.5Mn_C2,29.04833,39.7905,52.04745
0.5Mn_C2,29.19,39.73508,51.86612
0.5Mn_C2,29.33167,39.78703,51.81644
0.5Mn_C2,29.47333,39.67043,51.78747
0.5Mn_C2,29.615,39.6657,51.7775
0.5Mn_C2,29.75667,39.62197,51.73687
0.5Mn_C2,29.89806,39.48321,51.73543
0.5Mn_C2,30.03972,39.47263,51.68562
0.5Mn_C2,30.18167,39.44289,51.67409
0.5Mn_C2,30.32306,39.42488,51.71025
0.5Mn_C2,30.46444,39.31815,51.65598
0.5Mn_C2,30.60639,39.37349,51.58701
0.5Mn_C2,30.74778,39.24278,51.62734
0.5Mn_C2,30.88944,39.40554,51.61859
0.5Mn_C2,31.03111,39.32794,51.34281
0.5Mn_C2,31.1725,39.20583,51.55663
0.5Mn_C2,31.31472,39.12703,51.34468
0.5Mn_C2,31.45611,39.10895,51.3047
0.5Mn_C2,31.5975,39.14174,51.37157
0.5Mn_C2,31.73944,39.01717,51.28363
0.5Mn_C2,31.88111,39.19937,51.23796
0.5Mn_C2,32.0225,39.02504,51.25294
0.5Mn_C2,32.16417,38.9609,51.12132
0.5Mn_C2,32.30556,39.04002,51.26774
0.5Mn_C2,32.44722,38.90788,51.27619
0.5Mn_C2,32.58917,38.82989,51.18715
0.5Mn_C2,32.73028,38.86536,51.22661
0.5Mn_C2,32.87194,38.84401,50.98635
0.5Mn_C2,33.01361,38.77329,51.03112
0.5Mn_C2,33.15556,38.79815,51.03407
0.5Mn_C2,33.29722,38.7046,50.93422
0.5Mn_C2,33.43833,38.74277,50.8703
0.5Mn_C2,33.58028,38.67644,50.93459
0.5Mn_C2,33.72167,38.6376,50.80532
0.5Mn_C2,33.86333,38.6871,50.88765
0.5Mn_C2,34.00528,38.62109,50.80899
0.5Mn_C2,34.14694,38.52328,50.76144
0.5Mn_C2,34.28833,38.54803,50.59311
0.5Mn_C2,34.43,38.52301,50.67377
0.5Mn_C2,34.57167,38.471,50.63884
0.5Mn_C2,34.71278,38.44943,50.6836
0.5Mn_C2,34.85444,38.47294,50.62659
0.5Mn_C2,34.99611,38.34727,50.59223
0.5Mn_C2,35.13778,38.23481,50.66708
0.5Mn_C2,35.27917,38.32941,50.70844
0.5Mn_C2,35.42083,38.29942,50.65718
0.5Mn_C2,35.5625,38.34335,50.55795
0.5Mn_C2,35.70444,38.17579,50.60787
0.5Mn_C2,35.84583,38.22236,50.54442
0.5Mn_C2,35.9875,38.18837,50.57833
0.5Mn_C2,36.12944,38.26488,50.36341
0.5Mn_C2,36.27083,38.1606,50.41664
0.5Mn_C2,36.4125,38.19714,50.45192
0.5Mn_C2,36.55389,38.18288,50.37262
0.5Mn_C2,36.69583,38.12354,50.19079
0.5Mn_C2,36.8375,38.05786,50.14734
0.5Mn_C2,36.97917,38.05559,50.26223
0.5Mn_C2,37.12056,38.03585,50.17019
0.5Mn_C2,37.26194,38.26648,50.23749
0.5Mn_C2,37.40361,37.91721,50.09365
0.5Mn_C2,37.545,37.97494,50.24616
0.5Mn_C2,37.68667,37.95789,50.18219
0.5Mn_C2,37.82833,37.95356,50.20864
0.5Mn_C2,37.97,37.95437,50.30601
0.5Mn_C2,38.11139,37.86454,50.23479
0.5Mn_C2,38.25306,37.87625,50.18535
0.5Mn_C2,38.39472,37.82464,49.96135
0.5Mn_C2,38.53639,37.80853,50.01063
0.5Mn_C2,38.67806,37.86323,50.10729
0.5Mn_C2,38.81944,37.70203,50.01537
0.5Mn_C2,38.96111,37.74094,50.01027
0.5Mn_C2,39.10278,37.70845,49.94582
0.5Mn_C2,39.24444,37.7098,50.03389
0.5Mn_C2,39.38583,37.66823,49.84028
0.5Mn_C2,39.52778,37.62631,50.02867
0.5Mn_C2,39.66917,37.58036,49.87547
0.5Mn_C2,39.81083,37.61635,49.84008
0.5Mn_C2,39.95278,37.61971,49.96915
0.5Mn_C2,40.09389,37.54496,49.812
0.5Mn_C2,40.23583,37.5389,49.83768
0.5Mn_C2,40.51917,37.52566,49.89921
0.5Mn_C2,40.66056,37.56773,49.84345
0.5Mn_C2,40.80222,37.46238,49.73407
0.5Mn_C2,40.94389,37.43382,49.76126
0.5Mn_C2,41.08528,37.407,49.70897
0.5Mn_C2,41.22694,37.49156,49.64842
0.5Mn_C2,41.36861,37.44399,49.66033
0.5Mn_C2,41.51028,37.38541,49.69363
0.5Mn_C2,41.65167,37.32152,49.52577
0.5Mn_C2,41.79333,37.44164,49.55863
0.5Mn_C2,41.93528,37.33282,49.48216
0.5Mn_C2,42.07694,37.29756,49.70085
0.5Mn_C2,42.21833,37.3014,49.51102
0.5Mn_C2,42.36,37.31078,49.50564
0.5Mn_C2,42.50167,37.19876,49.59262
0.5Mn_C2,42.64333,37.31716,49.4356
0.5Mn_C2,42.785,37.31483,49.47001
0.5Mn_C2,42.92611,37.12919,49.44666
0.5Mn_C2,43.06806,37.22449,49.4861
0.5Mn_C2,43.20972,37.13267,49.48092
0.5Mn_C2,43.35139,37.21557,49.50047
0.5Mn_C2,43.49306,37.06949,49.39192
0.5Mn_C2,43.63444,37.06139,49.39553
0.5Mn_C2,43.77639,37.06882,49.26378
0.5Mn_C2,43.91806,37.05825,49.2026
0.5Mn_C2,44.05944,37.11759,49.09791
0.5Mn_C2,44.20083,37.06735,49.27816
0.5Mn_C2,44.3425,36.98372,49.27608
0.5Mn_C2,44.48389,36.93063,49.10676
0.5Mn_C2,44.62556,37.01122,49.27042
0.5Mn_C2,44.76722,36.99229,49.19609
0.5Mn_C2,44.90861,36.98163,49.25301
0.5Mn_C2,45.05056,36.90895,49.19139
0.5Mn_C2,45.19222,36.95353,49.22761
0.5Mn_C2,45.33361,36.87374,49.23988
0.5Mn_C2,45.47556,36.8773,49.13833
0.5Mn_C2,45.61694,36.94276,49.0871
0.5Mn_C2,45.75861,36.79488,49.16077
0.5Mn_C2,45.90056,36.92593,48.93057
0.5Mn_C2,46.04222,37.0107,49.16925
0.5Mn_C2,46.18361,36.81272,49.16964
0.5Mn_C2,46.32528,36.90134,49.18047
0.5Mn_C2,46.46667,36.7362,49.16093
0.5Mn_C2,46.60806,36.70256,49.12185
0.5Mn_C2,46.74972,36.72781,48.9974
0.5Mn_C2,46.89139,36.80326,49.09454
0.5Mn_C2,47.03306,36.6946,48.90112
0.5Mn_C2,47.17472,36.71475,48.90456
0.5Mn_C2,47.31639,36.59583,48.89527
0.5Mn_C2,47.45806,36.73769,48.95028
0.5Mn_C2,47.59944,36.64865,48.92483
0.5Mn_C2,47.74139,36.68535,48.97765
0.5Mn_C2,47.88278,36.56944,48.89186
0.5Mn_C2,48.02472,36.59347,48.88174
0.5Mn_C2,48.16611,36.51829,48.89248
0.5Mn_C2,48.30778,36.55277,48.88618
0.5Mn_C2,48.44944,36.55952,48.91605
0.5Mn_C2,48.59111,36.4992,48.78096
0.5Mn_C2,48.73278,36.51843,48.75882
0.5Mn_C2,48.87389,36.40096,48.91001
0.25Mn_C2,25.08333,43.28118,54.08771
0.25Mn_C2,25.225,42.58152,53.90021
0.25Mn_C2,25.36667,42.28302,53.78126
0.25Mn_C2,25.50806,41.67204,53.34275
0.25Mn_C2,25.65,41.45846,53.04933
0.25Mn_C2,25.79167,41.26713,52.73584
0.25Mn_C2,25.93333,41.17058,52.5661
0.25Mn_C2,26.075,40.85012,52.64334
0.25Mn_C2,26.21611,40.69826,52.2044
0.25Mn_C2,26.35806,40.52751,52.40225
0.25Mn_C2,26.49972,40.3709,52.00281
0.25Mn_C2,26.64139,39.90369,51.45233
0.25Mn_C2,26.78306,39.79004,51.57432
0.25Mn_C2,26.92444,39.59328,51.30046
0.25Mn_C2,27.06611,39.54794,51.23775
0.25Mn_C2,27.2075,39.4428,51.0007
0.25Mn_C2,27.34917,39.41068,51.01001
0.25Mn_C2,27.49083,39.37274,51.02838
0.25Mn_C2,27.6325,39.20376,50.79768
0.25Mn_C2,27.77389,39.1125,50.76182
0.25Mn_C2,27.91556,39.01405,50.62106
0.25Mn_C2,28.05722,38.93573,50.53483
0.25Mn_C2,28.19889,38.80362,50.55161
0.25Mn_C2,28.34028,38.73019,50.46023
0.25Mn_C2,28.48194,38.62761,50.47221
0.25Mn_C2,28.62389,38.51772,50.24666
0.25Mn_C2,28.76556,38.49184,50.07555
0.25Mn_C2,28.90722,38.29772,50.00097
0.25Mn_C2,29.04889,38.34716,50.07129
0.25Mn_C2,29.19,38.18416,50.03618
0.25Mn_C2,29.33167,38.22511,49.89486
0.25Mn_C2,29.47333,37.81377,49.79384
0.25Mn_C2,29.615,37.97623,49.8468
0.25Mn_C2,29.75639,37.99962,49.72662
0.25Mn_C2,29.89806,37.79106,49.6762
0.25Mn_C2,30.03972,37.77847,49.54628
