TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
34.71222,35.46603,48.31937,,34.71306,38.47833,50.79694,,34.71278,38.44943,50.6836,,34.85528,35.73275,47.44086,,34.7125,38.39153,50.74945,,34.71306,38.41631,51.03909,,34.71306,37.13083,48.88861,,34.71278,29.67337,43.10147,,34.71306,40.19038,52.78174,,34.85472,40.35198,52.96406
34.85389,35.36166,48.33405,,34.855,38.44853,50.84783,,34.85444,38.47294,50.62659,,34.99667,35.56733,47.49357,,34.85417,38.36533,50.71807,,34.85472,38.30494,51.2116,,34.85444,36.87507,48.8315,,34.85444,29.83905,43.1253,,34.855,40.16164,52.80069,,34.99639,40.25605,52.86221
34.99528,35.40236,48.35391,,34.99639,38.43127,50.82785,,34.99611,38.34727,50.59223,,35.13833,35.69193,47.37664,,34.99583,38.31234,50.85315,,34.99639,38.25917,51.02885,,34.99583,36.72872,48.61891,,34.99583,29.87345,43.40487,,34.99639,40.22489,53.00102,,35.13778,40.25172,52.82993
35.13694,35.27501,48.18771,,35.13806,38.37424,50.72582,,35.13778,38.23481,50.66708,,35.28,35.53477,47.26811,,35.1375,38.4071,50.79879,,35.13833,38.23489,51.00496,,35.1375,36.86575,48.50263,,35.1375,29.98708,43.09395,,35.13806,40.08656,52.85026,,35.27944,40.1935,52.93251
35.27861,35.32178,48.09347,,35.27972,38.38432,50.83409,,35.27917,38.32941,50.70844,,35.42139,35.52822,47.09078,,35.27917,38.30969,50.59987,,35.27972,38.27239,50.8432,,35.27917,36.67534,48.4849,,35.27917,29.83141,43.18466,,35.27972,39.89905,53.06193,,35.42139,40.16071,52.79358
35.42056,35.29198,48.12534,,35.42139,38.38961,50.88936,,35.42083,38.29942,50.65718,,35.56306,35.3204,47.25877,,35.42083,38.09803,50.52327,,35.42139,38.15236,51.05964,,35.42083,36.75464,48.51478,,35.42083,29.79547,43.39931,,35.42111,40.00174,52.92588,,35.5625,40.03509,52.87561
35.56194,35.23059,47.93196,,35.56306,38.34266,50.73727,,35.5625,38.34335,50.55795,,35.705,35.45005,47.21866,,35.5625,38.14076,50.47853,,35.56306,38.08718,50.92073,,35.56222,36.49715,48.42068,,35.56222,29.88924,43.15018,,35.56278,40.14287,52.89542,,35.70417,40.08269,52.66393
35.70361,35.2029,48.08528,,35.70472,38.29209,50.6309,,35.70444,38.17579,50.60787,,35.84639,35.38553,47.10192,,35.70417,38.11945,50.5372,,35.70472,38.10521,50.77496,,35.70389,36.55656,48.26946,,35.70417,29.82759,43.17766,,35.70472,40.23148,52.81437,,35.84583,40.07279,52.66009
35.84556,35.08534,48.05445,,35.84611,38.31924,50.72454,,35.84583,38.22236,50.54442,,35.98806,35.22365,47.05492,,35.84583,38.14337,50.69404,,35.84639,38.04394,50.77956,,35.84556,36.27414,48.37044,,35.84583,29.89847,43.23816,,35.84639,40.0833,52.88169,,35.98722,40.00393,52.57504
35.98722,35.0421,47.99227,,35.98806,38.32136,50.78556,,35.9875,38.18837,50.57833,,36.12972,35.17613,46.97573,,35.9875,38.12014,50.5282,,35.98778,37.88328,50.79882,,35.98722,36.41404,48.16735,,35.98722,29.84081,43.29289,,35.98778,40.09409,52.79306,,36.12889,40.03493,52.59559
36.12833,35.10058,47.87195,,36.12972,38.28944,50.65239,,36.12944,38.26488,50.36341,,36.27167,35.14319,47.04562,,36.12917,38.05497,50.46284,,36.12972,37.99718,50.73075,,36.12889,36.28731,48.18074,,36.12889,30.05268,43.19511,,36.12917,40.09646,52.8952,,36.27083,40.03917,52.50953
36.27028,34.93926,47.89357,,36.27083,38.23605,50.63508,,36.27083,38.1606,50.41664,,36.41306,35.17128,46.84271,,36.27056,37.89868,50.4295,,36.27139,37.84752,50.72708,,36.27083,36.22667,48.14823,,36.27056,29.8435,43.30441,,36.27083,40.10286,52.84693,,36.41222,39.92846,52.54396
36.41167,35.10479,47.70384,,36.4125,38.19044,50.73468,,36.4125,38.19714,50.45192,,36.55472,35.20339,46.82375,,36.41194,38.00412,50.61633,,36.41278,37.81351,50.79454,,36.41222,36.07207,48.04122,,36.41222,29.87953,43.15167,,36.4125,40.01453,52.76374,,36.55389,39.92879,52.53266
36.55361,34.84465,47.8762,,36.55417,38.20131,50.57095,,36.55389,38.18288,50.37262,,36.69639,34.95287,46.85112,,36.55361,37.91177,50.33724,,36.55444,37.87176,50.4448,,36.55361,36.11086,48.05629,,36.55389,29.97307,43.1649,,36.55417,39.99429,52.7683,,36.69583,39.8262,52.54558
36.695,34.82211,47.7387,,36.69556,38.15115,50.56442,,36.69583,38.12354,50.19079,,36.8375,34.84918,46.89471,,36.69528,37.82638,50.28599,,36.69583,37.81444,50.63694,,36.69556,36.02156,48.00484,,36.69528,30.06645,43.0174,,36.69556,40.23592,52.60531,,36.8375,39.76906,52.59071
36.83639,34.82538,47.77718,,36.83722,38.14553,50.4432,,36.8375,38.05786,50.14734,,36.97917,34.9162,46.52542,,36.83667,37.99615,50.27375,,36.8375,37.82791,50.43487,,36.83722,36.0134,47.79426,,36.83694,29.90956,43.41249,,36.8375,40.0757,52.7822,,36.97861,39.75543,52.38136
36.97806,34.90924,47.74306,,36.97889,38.29074,50.5294,,36.97917,38.05559,50.26223,,37.12083,34.85078,46.4643,,36.97833,37.7969,50.27555,,36.97889,37.74643,50.42194,,36.97889,35.88707,47.77857,,36.97889,29.98199,43.24426,,36.97917,39.96886,52.86304,,37.12028,39.35872,52.44031
37.11944,34.76882,47.65456,,37.12083,38.12243,50.52747,,37.12056,38.03585,50.17019,,37.2625,34.79923,46.59801,,37.12,37.77256,50.26881,,37.12056,37.72976,50.52076,,37.12028,35.94596,47.74366,,37.12,29.78222,43.52348,,37.12083,40.04423,52.84029,,37.26194,39.78003,52.44618
37.26111,34.79166,47.73276,,37.26222,38.13048,50.66333,,37.26194,38.26648,50.23749,,37.40389,34.78829,46.46164,,37.26139,37.78443,50.25914,,37.26222,37.53337,50.46499,,37.26194,35.87577,47.55806,,37.26167,30.05956,43.22661,,37.26222,40.02084,52.86591,,37.40389,39.61604,52.42086
37.40278,34.69402,47.74388,,37.40361,38.06289,50.51262,,37.40361,37.91721,50.09365,,37.54556,34.63711,46.40442,,37.40333,37.73234,50.22478,,37.40389,37.60246,50.51805,,37.40361,35.74406,47.67349,,37.40333,30.18036,43.2618,,37.40389,40.05598,52.68251,,37.545,39.71219,52.29231
37.54444,34.73371,47.55145,,37.54528,38.05815,50.67577,,37.545,37.97494,50.24616,,37.6875,34.64148,46.40349,,37.545,37.70209,50.17527,,37.54556,37.5763,50.32607,,37.545,35.71024,47.57351,,37.545,30.01371,43.29703,,37.54583,40.01638,52.78905,,37.68667,39.61876,52.30081
37.68583,34.72299,47.48059,,37.68694,38.05978,50.59216,,37.68667,37.95789,50.18219,,37.82889,34.63095,46.33377,,37.68667,37.66466,50.2636,,37.68722,37.54496,50.32693,,37.68639,35.75266,47.50542,,37.68639,30.08138,43.38068,,37.68722,40.06003,52.81587,,37.82833,39.55218,52.39121
37.8275,34.65394,47.37836,,37.82861,38.06282,50.38293,,37.82833,37.95356,50.20864,,37.97056,34.52216,46.29588,,37.82806,37.64483,50.10254,,37.82889,37.60873,50.21355,,37.82806,35.5499,47.53763,,37.82806,30.00356,43.38891,,37.82889,39.97717,52.75678,,37.96972,39.60522,52.25824
37.96917,34.63703,47.43569,,37.97028,38.00589,50.37763,,37.97,37.95437,50.30601,,38.11194,34.48211,46.26927,,37.96972,37.57851,50.0356,,37.97056,37.4731,50.18005,,37.96972,35.57116,47.54981,,37.96972,30.02216,43.17685,,37.97028,40.07395,52.7812,,38.11139,39.56578,52.20948
38.11083,34.56258,47.3385,,38.11167,37.98544,50.54257,,38.11139,37.86454,50.23479,,38.25361,34.44559,46.29185,,38.11167,37.52553,49.93163,,38.11194,37.40682,50.29577,,38.11139,35.43702,47.32916,,38.11167,30.04108,43.27403,,38.11194,40.08858,52.71393,,38.25306,39.51357,52.12701
38.2525,34.58785,47.26711,,38.25333,38.02694,50.45657,,38.25306,37.87625,50.18535,,38.39528,34.40266,46.14688,,38.25333,37.5129,50.0222,,38.25361,37.40608,50.20428,,38.25278,35.47642,47.26301,,38.25306,29.98979,43.19684,,38.25333,39.95834,52.76794,,38.395,39.4384,52.0658
38.39417,34.5064,47.41137,,38.395,37.93252,50.51373,,38.39472,37.82464,49.96135,,38.53694,34.278,46.00079,,38.39472,37.51032,49.92807,,38.395,37.41344,50.12794,,38.39444,35.42482,47.24619,,38.395,30.13121,43.41795,,38.395,39.94361,52.72692,,38.53639,39.46785,52.12242
38.53583,34.42815,47.40586,,38.53694,37.96001,50.39527,,38.53639,37.80853,50.01063,,38.67861,34.31737,45.93175,,38.53639,37.43261,49.97359,,38.53667,37.44585,50.07354,,38.53639,35.30898,47.21517,,38.53667,30.1131,43.46331,,38.53667,39.96683,52.6093,,38.67806,39.33086,52.08644
38.67722,34.4003,47.3418,,38.67833,37.90455,50.41214,,38.67806,37.86323,50.10729,,38.82028,34.25883,45.96342,,38.67778,37.37338,49.99368,,38.67833,37.03115,50.13576,,38.67778,35.25264,47.03103,,38.67806,30.02431,43.30433,,38.67806,40.04882,52.69393,,38.81972,39.39189,52.1764
38.81889,34.42043,47.31339,,38.82,37.8873,50.30456,,38.81944,37.70203,50.01537,,38.96194,34.25155,45.9346,,38.81944,37.41725,49.86028,,38.82,37.22855,50.08785,,38.81944,35.14668,47.1642,,38.81944,30.06331,43.44334,,38.82,40.04382,52.81852,,38.96111,39.37044,52.05057
38.96056,34.31429,47.22253,,38.96167,37.81355,50.38324,,38.96111,37.74094,50.01027,,39.10361,34.03748,45.97318,,38.96083,37.37139,49.94956,,38.96139,37.35492,50.08866,,38.96139,35.16093,46.95819,,38.96139,30.05112,43.32857,,38.96167,40.14122,52.66666,,39.10278,39.32318,51.98085
39.1025,34.29003,47.15959,,39.10306,37.822,50.26379,,39.10278,37.70845,49.94582,,39.24528,34.07898,45.91097,,39.1025,37.27143,49.82695,,39.10306,37.32259,50.00403,,39.10306,35.17924,47.02252,,39.10306,30.09593,43.31778,,39.10333,39.98982,52.74651,,39.24444,39.23133,51.86738
39.24389,34.32861,47.2287,,39.245,37.85024,50.45553,,39.24444,37.7098,50.03389,,39.38667,34.01944,45.77765,,39.24417,37.29656,49.71302,,39.24472,37.21331,50.01202,,39.24444,35.15422,47.04411,,39.24472,30.00963,43.2715,,39.245,40.02504,52.8167,,39.38611,39.24899,52.01299
39.38528,34.27279,47.17562,,39.38639,37.85999,50.26894,,39.38583,37.66823,49.84028,,39.52833,33.98001,45.93796,,39.38583,37.25641,49.75499,,39.38639,36.97215,50.05925,,39.38583,35.04581,46.84788,,39.38583,30.10467,43.43057,,39.38639,39.95521,52.76075,,39.52778,39.20237,51.89018
39.52694,34.17054,47.07908,,39.52778,37.89524,50.2045,,39.52778,37.62631,50.02867,,39.67028,33.87401,45.65944,,39.5275,37.36083,49.8126,,39.52806,36.98068,49.85756,,39.5275,35.00989,46.91065,,39.5275,30.04112,43.3293,,39.52806,39.99403,52.6676,,39.66944,39.18281,51.89478
39.66861,34.22991,47.12223,,39.66944,37.796,50.12805,,39.66917,37.58036,49.87547,,39.81167,33.90555,45.74649,,39.66889,37.09367,49.79448,,39.66944,36.98762,49.84885,,39.66889,34.79374,46.72789,,39.66917,30.12261,43.37304,,39.66972,40.00233,52.66484,,39.81083,39.08539,51.80284
39.81,34.14245,46.94666,,39.81139,37.76926,50.31155,,39.81083,37.61635,49.84008,,39.95333,33.92409,45.62066,,39.81056,37.3134,49.71763,,39.81111,36.93781,49.89035,,39.81056,34.80603,46.62286,,39.81056,30.06575,43.24783,,39.81139,39.98938,52.62583,,39.9525,39.18171,51.91013
39.95167,34.17851,46.92527,,39.95278,37.84611,50.2607,,39.95278,37.61971,49.96915,,40.095,33.93001,45.63859,,39.95222,37.29927,49.62406,,39.95306,37.07468,49.76124,,39.95222,34.88381,46.6757,,39.95222,30.21815,43.43137,,39.95306,39.94271,52.671,,40.09389,39.1092,51.70641
40.09361,34.06484,47.05742,,40.09444,37.77211,50.36331,,40.09389,37.54496,49.812,,40.23639,33.86439,45.4718,,40.09389,37.10348,49.70862,,40.09444,36.9417,49.81203,,40.09389,34.8143,46.64211,,40.09389,30.17137,43.35938,,40.09444,39.90486,52.73534,,40.23556,39.05709,51.74876
40.23528,34.12939,47.01075,,40.23611,37.62785,50.16738,,40.23583,37.5389,49.83768,,40.37778,33.7394,45.53163,,40.23556,37.09822,49.48696,,40.23611,36.9991,49.79766,,40.23528,34.73808,46.59141,,40.23556,30.13635,43.45728,,40.23611,39.98655,52.69335,,40.3775,38.95579,51.67522
40.37667,34.04176,46.72298,,40.37778,37.73221,50.27642,,40.51917,37.52566,49.89921,,40.51944,33.68018,45.34544,,40.37722,37.03841,49.5314,,40.37778,36.96629,49.70108,,40.37722,34.6437,46.42249,,40.37694,30.06392,43.31787,,40.37778,39.99846,52.68137,,40.51917,39.06913,51.90004
40.51833,33.94402,46.93533,,40.51944,37.81139,49.9697,,40.66056,37.56773,49.84345,,40.66139,33.59074,45.41489,,40.51917,37.06307,49.45953,,40.51944,36.76866,49.78015,,40.51917,34.57505,46.43881,,40.51861,30.09265,43.13949,,40.51972,39.97286,52.61601,,40.66083,38.99059,51.75118
40.66,33.93558,46.83285,,40.66056,37.72523,50.2126,,40.80222,37.46238,49.73407,,40.80278,33.57057,45.35662,,40.66056,37.03772,49.61053,,40.66111,36.8812,49.69753,,40.66056,34.53896,46.47772,,40.66028,30.12663,43.34066,,40.66083,40.01407,52.6064,,40.80222,38.92202,51.65831
40.80139,33.97589,46.88627,,40.80222,37.65102,50.18125,,40.94389,37.43382,49.76126,,40.94444,33.56265,45.26226,,40.80222,37.01354,49.39318,,40.80278,36.74205,49.65904,,40.80222,34.51063,46.38387,,40.80194,30.0486,43.46139,,40.80278,39.97062,52.55008,,40.94361,38.90183,51.55651
40.94333,33.8775,46.74691,,40.94389,37.63104,50.09923,,41.08528,37.407,49.70897,,41.08639,33.48583,45.20443,,40.94389,37.02047,49.41597,,40.94417,36.68623,49.55335,,40.94361,34.57271,46.35543,,40.94361,30.05034,43.34756,,40.94444,39.94313,52.55534,,41.08528,38.81469,51.71092
41.08444,33.92217,46.77475,,41.08583,37.58991,50.08286,,41.22694,37.49156,49.64842,,41.22778,33.51079,45.28032,,41.085,36.99716,49.42242,,41.08556,36.66647,49.65398,,41.08528,34.41327,46.22314,,41.08528,30.1056,43.45675,,41.08611,39.92973,52.74444,,41.22722,38.88553,51.55315
41.22639,33.95637,46.83248,,41.22722,37.67743,50.04972,,41.36861,37.44399,49.66033,,41.36917,33.3771,45.34018,,41.22667,36.85739,49.50113,,41.22722,36.7048,49.50769,,41.22694,34.45232,46.33785,,41.22667,30.15206,43.49255,,41.22722,39.98191,52.65155,,41.36861,38.80197,51.3919
41.36778,33.84854,46.66096,,41.36861,37.59335,50.24495,,41.51028,37.38541,49.69363,,41.51083,33.44373,45.19951,,41.36833,36.9019,49.28273,,41.36889,36.70602,49.52144,,41.36861,34.27323,46.17825,,41.36833,30.08926,43.35665,,41.36917,39.99903,52.69609,,41.51056,38.786,51.37312
41.50944,33.73452,46.61928,,41.51083,37.48027,50.11485,,41.65167,37.32152,49.52577,,41.6525,33.34106,45.13525,,41.51,36.98391,49.38078,,41.51056,36.5469,49.57715,,41.51,34.25713,46.02133,,41.51,30.1527,43.45839,,41.51056,39.87638,52.69326,,41.65222,38.79963,51.48037
41.65111,33.73787,46.63251,,41.65194,37.63168,50.13456,,41.79333,37.44164,49.55863,,41.79417,33.33174,45.11941,,41.65139,36.94892,49.30873,,41.65194,36.41296,49.43512,,41.65194,34.26603,46.19272,,41.65194,30.11946,43.41931,,41.65194,39.9736,52.65041,,41.79333,38.64769,51.44565
41.79278,33.74079,46.56012,,41.79361,37.58186,50.17514,,41.93528,37.33282,49.48216,,41.93556,33.26193,45.02724,,41.79306,36.86071,49.47544,,41.79389,36.71252,49.29842,,41.79361,34.25261,45.98125,,41.79333,30.2923,43.45185,,41.79361,39.93447,52.5409,,41.935,38.76024,51.3889
41.93444,33.64762,46.61995,,41.93528,37.49739,49.99151,,42.07694,37.29756,49.70085,,42.07722,33.1757,44.92149,,41.93472,36.64884,49.30783,,41.93556,36.54661,49.43972,,41.93528,34.24804,46.12732,,41.935,30.23488,43.28539,,41.93528,39.86675,52.57167,,42.07639,38.70761,51.45666
42.07583,33.77711,46.63214,,42.07667,37.49575,49.88979,,42.21833,37.3014,49.51102,,42.21889,33.12865,44.91562,,42.07639,36.82614,49.19906,,42.0775,36.56251,49.49569,,42.07639,34.04174,45.8907,,42.07667,30.13964,43.48139,,42.07694,40.08026,52.58345,,42.21833,38.61267,51.37957
42.2175,33.66206,46.49284,,42.21861,37.50584,49.9862,,42.36,37.31078,49.50564,,42.36083,33.77519,44.88597,,42.21806,36.66632,49.1619,,42.21889,36.49406,49.49354,,42.21806,34.03256,45.86507,,42.21833,30.30467,43.28135,,42.21861,40.0183,52.581,,42.36028,38.66478,51.31558
42.35917,33.67583,46.52296,,42.36028,37.49411,49.86186,,42.50167,37.19876,49.59262,,42.5025,33.16838,44.87069,,42.35972,36.73409,49.22511,,42.36028,36.5493,49.43723,,42.35972,33.97314,46.00605,,42.35972,30.17187,43.69142,,42.36028,39.76036,52.68126,,42.50139,38.61209,51.19266
42.50083,33.67409,46.52414,,42.50194,37.57292,50.01359,,42.64333,37.31716,49.4356,,42.64389,33.14582,44.87298,,42.50139,36.69232,49.22168,,42.50222,36.43501,49.31981,,42.50111,33.91373,45.78502,,42.50139,30.2167,43.35186,,42.50194,39.90933,52.62364,,42.64306,38.56391,51.30291
42.6425,33.62746,46.59193,,42.64361,37.46862,50.07325,,42.785,37.31483,49.47001,,42.78556,33.09476,44.85452,,42.64306,36.57563,49.10669,,42.64361,36.44782,49.31428,,42.64278,33.85021,45.76495,,42.64306,30.20258,43.44721,,42.64389,39.92034,52.53963,,42.78472,38.52065,51.22989
42.78417,33.57573,46.43654,,42.785,37.48446,49.88092,,42.92611,37.12919,49.44666,,42.92694,32.98779,44.77023,,42.78472,36.56339,49.10348,,42.78528,36.42353,49.15935,,42.78444,33.92731,45.7881,,42.785,30.18001,43.43587,,42.78528,39.90749,52.68816,,42.92639,38.47603,51.1571
42.92583,33.60354,46.4435,,42.92667,37.46247,49.96439,,43.06806,37.22449,49.4861,,43.06889,32.91103,44.68595,,42.92639,36.59021,49.06644,,42.92694,36.38358,49.35129,,42.92639,33.89443,45.69972,,42.92639,30.25615,43.44187,,42.92667,39.78469,52.72703,,43.06778,38.3993,51.15299
43.0675,33.46543,46.30622,,43.06861,37.4891,49.97312,,43.20972,37.13267,49.48092,,43.21056,32.90928,44.73938,,43.06806,36.37584,49.13945,,43.06861,36.28759,49.22879,,43.06778,33.86564,45.3807,,43.06778,30.21295,43.55212,,43.06861,39.8783,52.52026,,43.20944,38.47593,51.08813
43.20917,33.46502,46.34802,,43.21,37.4244,49.9395,,43.35139,37.21557,49.50047,,43.35194,32.91025,44.65079,,43.20944,36.49403,49.05117,,43.21,36.33847,49.28528,,43.20944,33.90069,45.4868,,43.20972,30.13243,43.51753,,43.21,39.90392,52.55844,,43.35139,38.31841,51.09211
43.35083,33.4504,46.38679,,43.35167,37.35385,49.81822,,43.49306,37.06949,49.39192,,43.49333,32.73959,44.57939,,43.35139,36.46801,49.16589,,43.35139,36.2617,49.23927,,43.35139,33.63557,45.49815,,43.35139,30.25333,43.33544,,43.35167,39.9435,52.51674,,43.49278,38.42457,51.01091
43.49222,33.36699,46.42658,,43.49306,37.31871,49.96325,,43.63444,37.06139,49.39553,,43.635,32.79693,44.49359,,43.49278,36.3987,48.90833,,43.49306,36.17546,49.19443,,43.49306,33.67194,45.63022,,43.4925,30.22099,43.51594,,43.49306,39.76869,52.60753,,43.63472,38.3732,51.09984
43.63361,33.51691,46.15857,,43.635,37.37837,49.90094,,43.77639,37.06882,49.26378,,43.77639,32.87594,44.53319,,43.63444,36.43384,48.98255,,43.63472,36.14047,49.03394,,43.63444,33.70009,45.50309,,43.63417,30.18202,43.50175,,43.63472,39.87728,52.62229,,43.77639,38.28823,50.98881
43.77528,33.43814,46.41989,,43.77667,37.38663,49.96181,,43.91806,37.05825,49.2026,,43.91806,32.67756,44.29935,,43.77583,36.46914,48.82274,,43.77611,36.26194,49.12721,,43.77611,33.61244,45.52522,,43.77583,30.18636,43.48625,,43.77639,39.99613,52.50311,,43.9175,38.28919,50.95194
43.91694,33.23097,46.29685,,43.91778,37.3164,49.80983,,44.05944,37.11759,49.09791,,44.05972,32.65677,44.3108,,43.91722,36.28914,48.80142,,43.91778,36.23265,49.04059,,43.9175,33.49758,45.4649,,43.91722,30.19831,43.50038,,43.91806,39.92229,52.48058,,44.05917,38.34396,51.02645
44.05833,33.39136,46.11994,,44.05944,37.33761,49.85627,,44.20083,37.06735,49.27816,,44.20139,32.64641,44.29783,,44.05889,36.28098,48.92599,,44.05972,36.11982,49.0017,,44.05889,33.44479,45.35097,,44.05889,30.1998,43.56771,,44.05944,39.66241,52.45717,,44.20083,38.23877,50.88618
44.2,33.26502,46.22531,,44.20111,37.32305,49.90561,,44.3425,36.98372,49.27608,,44.34306,32.57339,44.27415,,44.20056,36.40169,48.84316,,44.20139,36.06849,49.13678,,44.20056,33.43778,45.54305,,44.20056,30.23119,43.55967,,44.20111,39.86866,52.55789,,44.3425,38.18222,50.82546
44.34194,33.36,46.24628,,44.34278,37.36622,49.69476,,44.48389,36.93063,49.10676,,44.48472,32.49031,44.38832,,44.34194,36.52527,48.87949,,44.34278,36.1256,49.22311,,44.34222,33.30566,45.22489,,44.3425,30.287,43.49167,,44.34306,39.81976,52.59441,,44.48417,38.21982,50.95439
44.48361,33.24108,46.19249,,44.48417,37.23809,49.74161,,44.62556,37.01122,49.27042,,44.62639,32.513,44.16275,,44.48361,36.40857,48.82937,,44.48472,36.15511,48.95383,,44.48361,33.39972,45.13585,,44.48389,30.22573,43.42919,,44.48444,39.90555,52.54263,,44.62583,38.06417,50.79845
44.625,33.25054,46.10016,,44.62583,37.30381,49.8423,,44.76722,36.99229,49.19609,,44.76806,32.44844,44.22948,,44.62556,36.32285,48.87762,,44.62639,35.96058,48.953,,44.62556,33.39902,45.2626,,44.62556,30.16155,43.41674,,44.62583,39.8865,52.41915,,44.7675,38.05647,50.76452
44.76667,33.20937,46.06335,,44.7675,37.35363,49.75336,,44.90861,36.98163,49.25301,,44.90972,32.46795,44.22173,,44.76722,36.29464,48.75859,,44.76806,35.91849,48.95896,,44.76722,33.29165,45.10619,,44.76694,30.31445,43.63076,,44.7675,39.84386,52.49701,,44.90889,38.06932,50.67002
44.90833,33.30418,46.12857,,44.90917,37.24744,49.8448,,45.05056,36.90895,49.19139,,45.05111,32.37072,44.12537,,44.90861,36.23657,48.80054,,44.90944,35.9831,48.7387,,44.90889,33.27133,45.16538,,44.90889,30.14767,43.42158,,44.90917,39.81458,52.39338,,45.05056,38.00986,50.74783
45.05,33.20874,45.99071,,45.05056,37.1807,49.64461,,45.19222,36.95353,49.22761,,45.1925,32.41174,44.2999,,45.05028,36.14134,48.71821,,45.05111,35.79128,48.57279,,45.05028,33.14766,45.16442,,45.05056,30.35052,43.36231,,45.05056,39.9935,52.48345,,45.19222,38.02395,50.73751
45.19139,33.14372,46.0079,,45.19222,37.338,49.66532,,45.33361,36.87374,49.23988,,45.33417,32.30047,44.14597,,45.19222,36.11255,48.7143,,45.1925,35.66921,48.53129,,45.19222,33.07751,45.12454,,45.19194,30.1547,43.29648,,45.19222,39.90623,52.34215,,45.33389,38.03359,50.79339
45.33306,33.01939,46.07104,,45.33389,37.29353,49.66015,,45.47556,36.8773,49.13833,,45.47583,32.32862,44.13823,,45.33389,36.17179,48.66096,,45.33389,35.58595,48.43603,,45.33389,33.11985,45.11426,,45.33361,30.16989,43.36116,,45.33417,39.97125,52.39169,,45.47556,37.9879,50.82709
45.47472,33.05645,45.9344,,45.47556,37.19843,49.85454,,45.61694,36.94276,49.0871,,45.6175,32.1934,43.99746,,45.47528,36.07664,48.75403,,45.47556,35.66896,48.34175,,45.47556,33.08441,45.00159,,45.47556,30.289,43.35325,,45.47583,39.87833,52.58548,,45.61694,37.87982,50.62268
45.61639,33.04105,45.9039,,45.61722,37.22259,49.79886,,45.75861,36.79488,49.16077,,45.75889,32.17543,43.79571,,45.61667,36.18655,48.59219,,45.61722,35.6083,48.47039,,45.61694,33.07637,45.09738,,45.61694,30.27295,43.44359,,45.6175,39.94007,52.46554,,45.75833,37.86135,50.38437
45.75806,33.10591,45.86619,,45.75861,37.24162,49.81538,,45.90056,36.92593,48.93057,,45.90083,32.17852,43.91799,,45.75833,36.03258,48.55956,,45.75889,35.61981,48.39645,,45.75833,32.94161,44.9841,,45.75833,30.22219,43.56381,,45.75861,39.73293,52.50455,,45.90028,37.83288,50.59191
45.89944,32.93362,45.90731,,45.90028,37.17153,49.66289,,46.04222,37.0107,49.16925,,46.0425,32.16304,43.81987,,45.89972,36.09829,48.62627,,45.90056,35.50438,48.52793,,45.9,33.13726,44.87994,,45.90028,30.2008,43.5179,,45.90028,39.7603,52.31154,,46.04194,37.81508,50.57904
46.04083,32.96131,45.91755,,46.04194,37.20797,49.65707,,46.18361,36.81272,49.16964,,46.18389,32.10831,43.86902,,46.04139,36.06125,48.60176,,46.04194,35.48945,48.45063,,46.04194,32.98385,44.8501,,46.04167,30.15483,43.4679,,46.04222,40.03762,52.44896,,46.18361,37.75131,50.33283
46.18278,33.01797,45.94517,,46.18389,37.14518,49.69784,,46.32528,36.90134,49.18047,,46.32583,32.0346,43.89612,,46.18306,35.9713,48.54844,,46.18361,35.53829,48.44174,,46.18306,32.94377,44.81822,,46.18333,30.20444,43.51353,,46.18389,39.69057,52.39444,,46.32528,37.74336,50.36504
46.32444,32.91476,45.84797,,46.32528,37.14587,49.59762,,46.46667,36.7362,49.16093,,46.4675,32.05223,43.65062,,46.32472,35.98038,48.43189,,46.32528,35.58671,48.35585,,46.32472,32.98932,44.86342,,46.325,30.28901,43.49557,,46.32528,39.81972,52.34014,,46.46639,37.66717,50.26433
46.46611,32.91391,45.61841,,46.46694,37.054,49.56906,,46.60806,36.70256,49.12185,,46.60917,31.96833,43.84131,,46.46639,35.99951,48.45468,,46.46694,35.54386,48.32665,,46.46639,32.9828,44.78678,,46.46667,30.17242,43.57591,,46.46722,39.99696,52.39261,,46.60806,37.66833,50.34154
46.6075,32.91789,45.79007,,46.60861,37.09315,49.59988,,46.74972,36.72781,48.9974,,46.75056,31.95703,43.78803,,46.60778,35.93708,48.3204,,46.60833,35.32309,48.24823,,46.60806,32.97975,44.76153,,46.60833,30.18507,43.48444,,46.60861,39.80747,52.50183,,46.74972,37.61156,50.29843
