Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
1Cr,0.50861,40.52556,52.1705
1Cr,0.65,39.97027,51.57003
1Cr,0.79167,39.49925,51.41838
1Cr,0.93333,39.28535,51.14604
1Cr,1.075,39.08763,50.86747
1Cr,1.21639,38.79334,50.56628
1Cr,1.35806,38.53737,50.09568
1Cr,1.49972,38.41182,50.10732
1Cr,1.64111,38.12025,49.794
1Cr,1.78278,38.01573,49.56703
1Cr,1.92444,37.7302,49.34758
1Cr,2.06583,37.56735,49.22143
1Cr,2.20778,37.29812,48.92201
1Cr,2.34944,37.1754,48.61866
1Cr,2.49111,37.01667,48.42719
1Cr,2.63278,36.54999,48.09525
1Cr,2.77444,36.12983,47.62235
1Cr,2.91611,35.92687,47.45625
1Cr,3.05778,35.84125,47.4047
1Cr,3.19889,35.83446,47.09408
1Cr,3.34056,35.51665,47.04655
1Cr,3.4825,35.4509,46.86161
1Cr,3.62389,35.35661,46.67206
1Cr,3.76528,35.15424,46.6439
1Cr,3.90694,34.94356,46.38536
1Cr,4.04861,35.00691,46.32374
1Cr,4.19028,34.74956,46.07983
1Cr,4.33167,34.66899,46.08241
1Cr,4.47361,34.60232,45.88915
1Cr,4.61528,34.34862,45.81674
1Cr,4.75667,34.26026,45.5757
1Cr,4.89833,34.29107,45.4648
1Cr,5.04,34.02882,45.37602
1Cr,5.18139,33.71949,44.96486
1Cr,5.32306,33.51426,44.81232
1Cr,5.465,33.41631,44.76407
1Cr,5.60639,33.53836,44.74607
1Cr,5.74806,33.34325,44.54846
1Cr,5.88972,33.21239,44.47027
1Cr,6.03139,33.30031,44.30662
1Cr,6.17278,33.00351,44.27572
1Cr,6.31444,32.82839,44.26604
1Cr,6.45639,32.85942,44.1541
1Cr,6.59778,32.75271,44.05878
1Cr,6.73972,32.78673,43.96753
1Cr,6.88083,32.6769,43.76128
1Cr,7.02278,32.57681,43.58851
1Cr,7.16444,32.36321,43.57759
1Cr,7.30556,32.21587,43.37486
1Cr,7.44722,32.23709,43.47029
1Cr,7.58889,32.22976,43.23418
1Cr,7.73056,32.12492,43.18808
1Cr,7.87194,31.91918,43.32682
1Cr,8.01361,31.95101,43.06236
1Cr,8.15528,31.84604,43.06488
1Cr,8.29694,31.99322,42.90477
1Cr,8.43861,31.82069,42.8449
1Cr,8.58028,31.80211,42.73892
1Cr,8.72194,31.7236,42.73421
1Cr,8.86361,31.67327,42.64182
1Cr,9.005,31.70925,42.56083
1Cr,9.14667,31.49589,42.41631
1Cr,9.28861,31.51185,42.30658
1Cr,9.43028,31.47356,42.12878
1Cr,9.57167,31.3602,42.17989
1Cr,9.71306,31.16719,42.03352
1Cr,9.85472,31.14545,42.08652
1Cr,9.99611,31.23404,41.95316
1Cr,10.13778,31.01637,41.85815
1Cr,10.27944,30.86921,41.87141
1Cr,10.42083,30.80523,41.85363
1Cr,10.56278,30.73469,41.61095
1Cr,10.70444,30.62315,41.75347
1Cr,10.84611,30.53103,41.51365
1Cr,10.98778,30.54457,41.56976
1Cr,11.12944,30.48933,41.44624
1Cr,11.27111,30.36811,41.34051
1Cr,11.41278,30.29483,41.24245
1Cr,11.55389,30.26452,41.31806
1Cr,11.69556,30.26379,41.11006
1Cr,11.83722,30.1575,41.03483
1Cr,11.97861,30.0995,40.95687
1Cr,12.12028,30.06768,40.81652
1Cr,12.26222,30.04462,40.78059
1Cr,12.40389,29.90652,40.77975
1Cr,12.54528,29.92207,40.73165
1Cr,12.68694,29.94503,40.49803
1Cr,12.82861,29.67334,40.64293
1Cr,12.97028,29.67452,40.78034
1Cr,13.11167,29.73937,40.7556
1Cr,13.25361,29.68276,40.3367
1Cr,13.395,29.56306,40.47938
1Cr,13.53694,29.55407,40.2327
1Cr,13.67806,29.43913,40.25
1Cr,13.81972,29.32075,40.18157
1Cr,13.96139,29.42906,40.08271
1Cr,14.10278,29.32732,39.97777
1Cr,14.24444,29.27451,40.09028
1Cr,14.38611,29.09745,40.05863
1Cr,14.52778,29.07994,39.95978
1Cr,14.66944,29.06935,39.96924
1Cr,14.81111,29.07211,39.78023
1Cr,14.95306,28.94854,39.80522
1Cr,15.09472,28.79146,39.64952
1Cr,15.23583,28.91663,39.58848
1Cr,15.3775,28.90857,39.73173
1Cr,15.51889,28.76489,39.44571
1Cr,15.66056,28.71071,39.49151
1Cr,15.80222,28.6647,39.61291
1Cr,15.94389,28.71028,39.43476
1Cr,16.08528,28.50997,39.42853
1Cr,16.22722,28.60665,39.49727
1Cr,16.36889,28.60787,39.19904
1Cr,16.51056,28.50363,39.32384
1Cr,16.65194,28.39901,39.07292
1Cr,16.79389,28.40163,39.07566
1Cr,16.93556,28.45054,39.00267
1Cr,17.07722,28.37955,38.98083
1Cr,17.21861,28.28221,39.04479
1Cr,17.36,28.13531,39.04329
1Cr,17.50167,28.21619,39.11277
1Cr,17.64333,28.09682,38.99481
1Cr,17.78472,28.08727,38.76144
1Cr,17.92639,28.08212,38.65567
1Cr,18.06806,28.05186,38.61839
1Cr,18.20944,27.90893,38.62852
1Cr,18.35111,27.89538,38.74523
1Cr,18.49306,28.03822,38.56167
1Cr,18.63472,27.83973,38.61432
1Cr,18.77611,27.83163,38.55845
1Cr,18.91778,27.3379,37.93839
1Cr,19.05972,27.31183,37.89888
1Cr,19.20139,27.25783,37.82738
1Cr,19.34278,27.07593,37.76351
1Cr,19.48444,27.22869,37.64585
1Cr,19.62583,27.15235,37.75539
1Cr,19.76722,27.09407,37.62793
1Cr,19.90889,27.13831,37.65459
1Cr,20.05056,27.06921,37.60967
1Cr,20.19222,26.99108,37.72691
1Cr,20.33361,26.91426,37.85236
1Cr,20.47556,26.89305,37.52883
1Cr,20.61722,26.9383,37.34491
1Cr,20.75889,26.90703,37.56876
1Cr,20.90028,26.91548,37.41322
1Cr,21.04222,26.87835,37.38919
1Cr,21.18389,26.93428,37.40823
1Cr,21.32556,26.77268,37.13964
1Cr,21.46694,26.64991,37.28957
1Cr,21.60833,26.67759,37.29647
1Cr,21.75,26.66683,37.22757
1Cr,21.89139,26.6274,37.17426
1Cr,22.03306,26.61489,37.09174
1Cr,22.17472,26.50119,37.0887
1Cr,22.31611,26.48498,37.19188
1Cr,22.45806,26.41675,37.11055
1Cr,22.59972,26.40898,37.08156
1Cr,22.74139,26.39942,37.02991
1Cr,22.88306,26.446,36.96644
1Cr,23.02444,26.42481,36.85106
1Cr,23.16611,26.34225,36.90643
1Cr,23.30778,26.32848,36.84186
1Cr,23.44944,26.27706,36.73372
1Cr,23.59111,26.29205,36.79119
1Cr,23.7325,26.20642,36.69078
1Cr,23.87417,26.14809,36.64412
0.5Cr,0.08333,43.3414,55.00266
0.5Cr,0.22472,43.12542,54.56402
0.5Cr,0.36639,42.61657,54.29225
0.5Cr,0.50833,42.1463,53.68002
0.5Cr,0.64972,41.70683,53.19265
0.5Cr,0.79111,41.41461,53.0337
0.5Cr,0.9325,40.96524,52.38194
0.5Cr,1.07444,40.75524,52.13721
0.5Cr,1.21639,40.48146,51.91871
0.5Cr,1.35806,40.12655,51.60896
0.5Cr,1.49944,40.01508,51.43792
0.5Cr,1.64083,39.75501,51.20783
0.5Cr,1.7825,39.62535,50.97446
0.5Cr,1.92389,39.38757,50.83203
0.5Cr,2.06556,39.10429,50.48846
0.5Cr,2.2075,38.77136,50.17883
0.5Cr,2.34889,38.61634,49.8574
0.5Cr,2.49083,38.41114,49.75804
0.5Cr,2.63194,38.22896,49.65001
0.5Cr,2.77361,38.14895,49.46708
0.5Cr,2.91556,38.05585,49.38009
0.5Cr,3.05694,37.88628,49.25165
0.5Cr,3.19861,37.70544,48.866
0.5Cr,3.34,37.68835,48.9703
0.5Cr,3.48194,37.08969,48.50592
0.5Cr,3.62333,36.77337,47.87565
0.5Cr,3.765,36.56457,47.93143
0.5Cr,3.90667,36.67064,47.74998
0.5Cr,4.04833,36.46782,47.7372
0.5Cr,4.19,36.37044,47.67562
0.5Cr,4.33167,36.12078,47.52107
0.5Cr,4.47306,36.04784,47.29264
0.5Cr,4.61472,35.84776,47.21272
0.5Cr,4.75667,35.89154,46.99694
0.5Cr,4.89833,35.71569,47.03766
0.5Cr,5.03944,35.61949,46.9817
0.5Cr,5.18111,35.45176,46.87206
0.5Cr,5.32278,35.49152,46.66992
0.5Cr,5.46472,35.33828,46.48495
0.5Cr,5.60583,35.19231,46.41209
0.5Cr,5.7475,35.16932,46.27799
0.5Cr,5.88889,35.08181,46.26453
0.5Cr,6.03056,34.99431,46.1543
0.5Cr,6.1725,34.82584,46.02671
0.5Cr,6.31417,34.76885,45.87596
0.5Cr,6.45583,34.74768,45.88929
0.5Cr,6.5975,34.54347,45.92182
0.5Cr,6.73861,34.46843,45.5599
0.5Cr,6.88056,34.41996,45.5728
0.5Cr,7.02194,34.34475,45.54803
0.5Cr,7.16389,34.31098,45.48115
0.5Cr,7.30528,34.19929,45.38465
0.5Cr,7.44722,34.06764,45.34152
0.5Cr,7.58833,34.0084,45.14047
0.5Cr,7.73,34.00978,45.26821
0.5Cr,7.87167,33.91689,45.03844
0.5Cr,8.01333,33.76634,44.80274
0.5Cr,8.15472,33.72936,44.80924
0.5Cr,8.29639,33.78624,44.85141
0.5Cr,8.43806,33.65598,44.76818
0.5Cr,8.57972,33.61602,44.62462
0.5Cr,8.72111,33.54183,44.41
0.5Cr,8.86278,33.36359,44.40816
0.5Cr,9.00444,33.34943,44.37723
0.5Cr,9.14639,33.23081,44.31764
0.5Cr,9.28778,33.26452,44.2659
0.5Cr,9.42917,33.14623,44.12927
0.5Cr,9.57111,33.05524,44.24
0.5Cr,9.71306,33.01906,43.95665
0.5Cr,9.85444,32.97467,44.04941
0.5Cr,9.99611,32.76009,43.84356
0.5Cr,10.1375,32.75531,43.77721
0.5Cr,10.27889,32.76043,43.60604
0.5Cr,10.42083,32.72664,43.73758
0.5Cr,10.5625,32.6403,43.54357
0.5Cr,10.70417,32.50477,43.53836
0.5Cr,10.84556,32.49815,43.46706
0.5Cr,10.9875,32.42635,43.41076
0.5Cr,11.12889,32.33514,43.33276
0.5Cr,11.27028,32.26278,43.21547
0.5Cr,11.41194,32.19477,43.20251
0.5Cr,11.55333,32.20425,43.1074
0.5Cr,11.69528,32.1081,42.97925
0.5Cr,11.83694,32.02792,42.98646
0.5Cr,11.97833,31.9543,42.87679
0.5Cr,12.12,31.97665,42.89565
0.5Cr,12.26167,31.90818,42.81123
0.5Cr,12.40361,31.85397,42.91733
0.5Cr,12.54472,31.80833,42.67879
0.5Cr,12.68667,31.81826,42.71222
0.5Cr,12.82833,31.53168,42.63209
0.5Cr,12.97,31.56042,42.65235
0.5Cr,13.11167,31.67494,42.49244
0.5Cr,13.25278,31.53877,42.53594
0.5Cr,13.39444,31.47472,42.46276
0.5Cr,13.53611,31.48103,42.36242
0.5Cr,13.67806,31.44848,42.43922
0.5Cr,13.81972,31.37183,42.36594
0.5Cr,13.96111,31.23041,42.2767
0.5Cr,14.10278,31.15325,42.32477
0.5Cr,14.24417,31.24439,42.05193
0.5Cr,14.38556,31.06968,41.9706
0.5Cr,14.5275,31.12521,42.0568
0.5Cr,14.66917,31.10075,42.078
0.5Cr,14.81056,30.93063,41.87855
0.5Cr,14.95222,30.95289,41.718
0.5Cr,15.09389,30.86654,41.87633
0.5Cr,15.23556,30.90622,41.88094
0.5Cr,15.37694,30.69302,41.77986
0.5Cr,15.51889,30.72043,41.62266
0.5Cr,15.66028,30.7579,41.6108
0.5Cr,15.80194,30.76755,41.52649
0.5Cr,15.94333,30.66359,41.52483
0.5Cr,16.08528,30.64334,41.41084
0.5Cr,16.22667,30.55945,41.36092
0.5Cr,16.36833,30.54953,41.38468
0.5Cr,16.51,30.5437,41.28661
0.5Cr,16.65139,30.41646,41.31773
0.5Cr,16.79306,30.43202,41.23538
0.5Cr,16.93472,30.28858,41.10941
0.5Cr,17.07639,30.34467,41.25247
0.5Cr,17.21806,30.29606,40.92178
0.5Cr,17.35972,30.17576,41.09567
0.5Cr,17.50167,30.18877,41.0328
0.5Cr,17.64278,30.2048,41.07636
0.5Cr,17.78444,30.03616,40.87985
0.5Cr,17.92611,30.01083,41.05823
0.5Cr,18.06806,30.03833,40.8472
0.5Cr,18.20944,30.0285,40.67942
0.5Cr,18.35111,29.9266,40.74845
0.5Cr,18.4925,29.94726,40.83715
0.5Cr,18.63417,29.93664,40.71711
0.5Cr,18.77556,29.95513,40.7862
0.5Cr,18.9175,29.87149,40.61933
0.5Cr,19.05889,29.80599,40.68356
0.5Cr,19.20083,29.76568,40.64235
0.5Cr,19.3425,29.72911,40.61609
0.5Cr,19.48361,29.68341,40.48647
0.5Cr,19.62528,29.61643,40.38755
0.5Cr,19.76722,29.64693,40.42269
0.5Cr,19.90889,29.62753,40.35291
0.5Cr,20.05028,29.4935,40.44531
0.5Cr,20.19222,29.56738,40.29585
0.5Cr,20.33333,29.37422,40.53026
0.5Cr,20.475,29.4912,40.33118
0.5Cr,20.61639,29.42342,40.25205
0.5Cr,20.75861,29.39707,40.27151
0.5Cr,20.9,29.35539,40.25914
0.5Cr,21.04167,29.30794,40.17313
0.5Cr,21.18306,29.20466,40.20691
0.5Cr,21.32472,29.23949,40.05863
0.5Cr,21.46667,29.28219,40.00362
0.5Cr,21.60778,29.16651,39.97071
0.5Cr,21.74944,29.22224,39.96218
0.5Cr,21.89111,29.06798,39.88025
0.5Cr,22.0325,29.22314,39.86221
0.5Cr,22.17444,29.18024,39.81595
0.5Cr,22.31611,29.09324,39.89033
0.5Cr,22.4575,29.09956,39.83807
0.5Cr,22.59917,29.0286,39.74189
0.5Cr,22.74083,28.95295,39.69826
0.5Cr,22.8825,28.89556,39.75019
0.5Cr,23.02417,28.8779,39.55055
0.5Cr,23.16556,28.83292,39.64026
0.5Cr,23.30722,28.81085,39.74563
0.5Cr,23.44889,28.80181,39.81116
0.5Cr,23.59083,28.8452,39.55463
0.5Cr,23.73194,28.88784,39.5644
0.5Cr,23.87361,28.88229,39.44626
0.25Cr,0.08333,41.55618,53.08621
0.25Cr,0.225,40.70912,52.57289
0.25Cr,0.36667,40.22504,52.00273
0.25Cr,0.50861,39.57766,51.25674
0.25Cr,0.65,38.73181,51.00925
0.25Cr,0.79167,38.83856,50.5677
0.25Cr,0.93333,38.5755,50.13504
0.25Cr,1.07444,38.31325,49.91053
0.25Cr,1.21611,37.91832,49.73835
0.25Cr,1.35778,37.42486,49.06673
0.25Cr,1.49972,37.20376,48.69802
0.25Cr,1.64139,36.9037,48.48874
0.25Cr,1.7825,36.44715,47.88721
0.25Cr,1.92417,36.25371,47.67361
0.25Cr,2.06611,36.07062,47.59197
0.25Cr,2.2075,35.84027,47.2174
0.25Cr,2.34917,35.64458,47.06647
0.25Cr,2.49083,35.24284,46.63761
0.25Cr,2.63278,34.8572,46.46449
0.25Cr,2.77389,34.73125,46.07624
0.25Cr,2.91556,34.2042,45.92751
0.25Cr,3.05722,34.17518,45.4506
0.25Cr,3.19889,33.83969,45.22782
0.25Cr,3.34056,33.76034,45.01753
0.25Cr,3.48194,33.50763,44.97538
0.25Cr,3.62361,33.42184,44.67047
0.25Cr,3.765,33.29185,44.62585
0.25Cr,3.90694,33.07519,44.14325
0.25Cr,4.04833,32.88105,44.24478
0.25Cr,4.19028,32.60911,44.16764
0.25Cr,4.33167,32.66416,43.87816
0.25Cr,4.47333,32.43367,43.56956
0.25Cr,4.61472,32.50225,43.42906
0.25Cr,4.75667,32.27867,43.41154
0.25Cr,4.89833,32.08126,43.41215
0.25Cr,5.03972,31.97549,43.11072
0.25Cr,5.18139,31.99441,42.86073
0.25Cr,5.32306,31.55971,42.86188
0.25Cr,5.46472,31.60459,42.74242
0.25Cr,5.60611,31.48932,42.65114
0.25Cr,5.74806,31.37363,42.56764
0.25Cr,5.88944,31.37925,42.53459
0.25Cr,6.03111,31.02632,42.23303
0.25Cr,6.17278,30.97557,42.02995
0.25Cr,6.31417,30.95029,41.95243
0.25Cr,6.45611,30.81746,41.88017
0.25Cr,6.59722,30.66298,41.6221
0.25Cr,6.73944,30.72633,41.5595
0.25Cr,6.88111,30.40873,41.42555
0.25Cr,7.0225,30.29884,41.34808
0.25Cr,7.16417,30.17527,41.29613
0.25Cr,7.30556,30.23943,41.28475
0.25Cr,7.4475,30.03269,41.1701
0.25Cr,7.58861,30.08068,41.07013
0.25Cr,7.73056,29.92882,40.83603
0.25Cr,7.87194,29.91121,40.64988
0.25Cr,8.01361,29.88263,40.67607
0.25Cr,8.155,29.74137,40.50061
0.25Cr,8.29667,29.56145,40.57355
0.25Cr,8.43833,29.40079,40.524
0.25Cr,8.57972,29.47565,40.26567
0.25Cr,8.72139,29.39001,40.16081
0.25Cr,8.86333,29.3377,40.1714
0.25Cr,9.00472,29.20157,40.08937
0.25Cr,9.14639,29.09276,40.00046
0.25Cr,9.28806,29.01649,39.88217
0.25Cr,9.42972,28.9571,39.77623
0.25Cr,9.57139,28.90825,39.64789
0.25Cr,9.71333,28.73659,39.68646
0.25Cr,9.85472,28.62856,39.52172
0.25Cr,9.99639,28.6267,39.60165
0.25Cr,10.13806,28.50967,39.34109
0.25Cr,10.27972,28.41001,39.26679
0.25Cr,10.42167,28.34705,39.10374
0.25Cr,10.56306,28.3088,39.17219
0.25Cr,10.70472,28.18305,39.11882
0.25Cr,10.84639,28.09839,38.9634
0.25Cr,10.9875,28.05431,38.97684
0.25Cr,11.12917,28.04365,38.81587
0.25Cr,11.27083,27.87177,38.72473
0.25Cr,11.4125,27.8595,38.77746
0.25Cr,11.55389,27.7464,38.59873
0.25Cr,11.69556,27.76418,38.63019
0.25Cr,11.8375,27.72422,38.51289
0.25Cr,11.97889,27.58272,38.36732
0.25Cr,12.12056,27.4886,38.50895
0.25Cr,12.2625,27.41331,38.36155
0.25Cr,12.40389,27.42209,38.34162
0.25Cr,12.54556,27.35022,38.05843
0.25Cr,12.68722,27.34102,38.18083
0.25Cr,12.82861,27.25175,38.12718
0.25Cr,12.97,27.22992,38.10193
0.25Cr,13.11167,27.00078,37.86147
0.25Cr,13.25333,27.03178,37.92058
0.25Cr,13.395,27.04067,37.78157
0.25Cr,13.53639,26.96784,37.71441
0.25Cr,13.67833,26.65334,37.6828
0.25Cr,13.82,26.93951,37.72731
0.25Cr,13.96139,26.80964,37.50721
0.25Cr,14.10278,26.85382,37.54883
0.25Cr,14.24472,26.73683,37.46624
0.25Cr,14.38639,26.72887,37.38804
0.25Cr,14.52833,26.67504,37.36523
0.25Cr,14.66972,26.45736,37.20181
0.25Cr,14.81139,26.59412,37.25289
0.25Cr,14.95278,26.59588,37.14504
0.25Cr,15.09472,26.09683,37.30142
0.25Cr,15.23611,26.31715,37.10792
0.25Cr,15.3775,26.31115,37.00002
0.25Cr,15.51917,26.32572,36.81036
0.25Cr,15.66083,26.26354,36.92652
0.25Cr,15.80222,26.20067,36.93281
0.25Cr,15.94389,26.18494,36.75025
0.25Cr,16.08556,26.11236,36.86609
0.25Cr,16.22722,26.11602,36.83998
0.25Cr,16.36861,25.9599,36.70365
0.25Cr,16.51028,25.9992,36.64377
0.25Cr,16.65194,25.97626,36.67182
0.25Cr,16.79389,25.92918,36.52615
0.25Cr,16.93528,25.86308,36.40106
0.25Cr,17.07667,25.46234,36.51916
0.25Cr,17.21861,26.05014,36.2785
0.25Cr,17.36028,25.7765,36.2749
0.25Cr,17.50194,25.7375,36.32854
0.25Cr,17.64361,25.63103,36.47045
0.25Cr,17.78528,25.45932,36.04349
0.25Cr,17.92667,25.61048,36.26
0.25Cr,18.06833,25.74658,36.07409
0.25Cr,18.21,25.3728,36.02105
0.25Cr,18.35139,25.37768,35.96713
0.25Cr,18.49306,25.32625,35.77132
0.25Cr,18.63444,25.00854,35.71828
0.25Cr,18.77611,24.93295,35.55166
0.25Cr,18.91778,24.64742,35.43711
0.25Cr,19.05917,24.84685,35.64643
0.25Cr,19.20111,24.72531,35.45297
0.25Cr,19.34278,24.61956,35.33872
0.25Cr,19.48444,24.7454,35.36471
0.25Cr,19.62611,24.62276,35.30111
0.25Cr,19.7675,24.60446,35.37541
0.25Cr,19.90917,24.52645,35.32584
0.25Cr,20.05083,24.7712,35.10141
0.25Cr,20.19278,24.53616,35.1194
0.25Cr,20.33417,24.59101,35.05235
0.25Cr,20.47583,24.6687,35.02005
0.25Cr,20.6175,24.47046,35.14843
0.25Cr,20.75861,24.62697,35.14915
0.25Cr,20.90028,24.39153,35.08918
0.25Cr,21.04194,24.34315,34.93574
0.25Cr,21.18361,24.45368,34.94977
0.25Cr,21.325,24.36559,35.01944
0.25Cr,21.46694,24.41467,34.77964
0.25Cr,21.60861,24.39673,34.96687
0.25Cr,21.75,24.40668,34.8819
0.25Cr,21.89167,24.22278,34.82088
0.25Cr,22.03333,24.19446,34.78111
0.25Cr,22.17528,24.32677,34.71846
0.25Cr,22.31667,24.14606,34.61382
0.25Cr,22.45833,24.12372,34.64462
0.25Cr,22.6,24.23558,34.66896
0.25Cr,22.74139,24.06323,34.55673
0.25Cr,22.88278,23.9414,34.50357
0.25Cr,23.02444,24.07547,34.73015
0.25Cr,23.16611,24.02185,34.47801
0.25Cr,23.30778,23.89065,34.36205
0.25Cr,23.44917,24.03802,34.52857
0.25Cr,23.59083,23.73812,34.35478
0.25Cr,23.7325,23.90662,34.46845
0.25Cr,23.87444,23.84919,34.47072
1Fe,0.08333,21.559,34.14456
1Fe,0.22528,24.32169,36.64863
1Fe,0.36667,25.69691,38.6461
1Fe,0.50806,27.19872,40.2955
1Fe,0.65,27.72342,40.89007
1Fe,0.79139,28.02962,41.20933
1Fe,0.93333,28.33164,41.46513
1Fe,1.075,28.55252,41.63264
1Fe,1.21639,29.2247,42.50157
1Fe,1.35778,29.364,42.57507
1Fe,1.49972,29.47868,42.65027
1Fe,1.64139,29.90228,42.66816
1Fe,1.78306,29.81899,42.90413
1Fe,1.92444,29.92967,43.15909
1Fe,2.06583,30.08564,43.04158
1Fe,2.20778,30.13979,43.15567
1Fe,2.34917,30.1311,43.34889
1Fe,2.49056,30.19684,43.32175
1Fe,2.63222,30.2615,43.55501
1Fe,2.77389,30.32215,43.4132
1Fe,2.91556,30.47897,43.49382
1Fe,3.05694,30.55526,43.38368
1Fe,3.19861,30.51229,43.83889
1Fe,3.34028,30.56297,43.66557
1Fe,3.48194,30.64786,43.83354
1Fe,3.62389,30.66736,43.82106
1Fe,3.765,30.74429,43.69852
1Fe,3.90667,30.80103,43.80015
1Fe,4.04861,30.81271,43.80839
1Fe,4.19028,30.80566,43.8807
1Fe,4.33167,30.80511,43.95863
1Fe,4.47333,30.8446,43.85707
1Fe,4.615,30.87458,44.23933
1Fe,4.75667,30.82575,44.20709
1Fe,4.89806,30.90466,44.06875
1Fe,5.03972,30.94708,43.97821
1Fe,5.18139,30.98051,44.07024
1Fe,5.32278,30.99143,43.98946
1Fe,5.46444,30.93855,44.04887
1Fe,5.60611,31.04972,44.08799
1Fe,5.74778,30.91485,44.21551
1Fe,5.88917,31.05099,44.13342
1Fe,6.03083,31.0118,44.2406
1Fe,6.1725,31.12771,44.19814
1Fe,6.31444,31.09811,44.11508
1Fe,6.45583,31.11191,44.17582
1Fe,6.5975,31.07424,44.2112
1Fe,6.73889,31.10994,44.15863
1Fe,6.88056,31.10089,44.16782
1Fe,7.0225,31.10703,44.12851
1Fe,7.16389,31.08111,44.14415
1Fe,7.30556,31.11026,44.19337
1Fe,7.44722,31.0734,44.12831
1Fe,7.58889,31.12081,44.15198
1Fe,7.73056,31.10766,44.1189
1Fe,7.87222,31.14188,44.1974
1Fe,8.01361,31.17157,44.1298
1Fe,8.155,31.08913,44.12795
1Fe,8.29667,31.14495,44.02682
1Fe,8.43833,31.11914,44.13711
1Fe,8.57972,31.1716,44.06035
1Fe,8.72139,31.12807,44.19257
1Fe,8.86333,31.12587,44.10875
1Fe,9.005,31.20463,44.14924
1Fe,9.14667,31.0438,43.96446
1Fe,9.28833,31.20065,44.21366
1Fe,9.43,31.07043,44.18193
1Fe,9.57167,31.1654,44.20245
1Fe,9.71333,31.10682,44.00568
1Fe,9.85472,31.15359,44.12318
1Fe,9.99639,31.18234,44.09334
1Fe,10.13833,31.12714,44.12831
1Fe,10.27972,31.11314,44.17465
1Fe,10.42111,31.10124,44.12191
1Fe,10.56278,31.14839,43.88007
1Fe,10.70444,31.12775,44.16568
1Fe,10.84583,31.08984,44.19528
1Fe,10.9875,31.05299,44.19444
1Fe,11.12944,31.11819,44.06579
1Fe,11.27083,31.10337,44.17399
1Fe,11.4125,31.0523,44.11513
1Fe,11.55417,31.01033,44.04679
1Fe,11.69611,31.20103,43.97072
1Fe,11.8375,31.02553,44.10461
1Fe,11.97917,31.07312,44.05739
1Fe,12.12083,30.98094,44.13179
1Fe,12.26222,30.97432,44.16417
1Fe,12.40361,30.98486,43.89501
1Fe,12.54528,30.96365,44.10568
1Fe,12.68694,30.98295,44.12168
1Fe,12.82833,31.09813,43.91105
1Fe,12.97,30.95304,44.04191
1Fe,13.11194,30.98776,44.07942
1Fe,13.25361,30.96906,44.00091
1Fe,13.395,30.99278,43.89554
1Fe,13.53667,30.92988,44.02294
1Fe,13.67833,30.92056,43.93889
1Fe,13.82028,31.03733,44.03643
1Fe,13.96139,30.94284,44.00885
1Fe,14.10333,30.86805,44.04245
1Fe,14.245,30.95922,43.88716
1Fe,14.38667,30.81091,43.93903
1Fe,14.52806,30.81461,43.87577
1Fe,14.66944,30.83818,43.94755
1Fe,14.81111,30.90923,43.96559
1Fe,14.9525,30.86611,43.89588
1Fe,15.09417,30.91481,43.98504
1Fe,15.23583,30.82566,43.80373
1Fe,15.37778,30.94061,43.99004
1Fe,15.51944,30.8561,43.85058
1Fe,15.66111,30.81439,43.96773
1Fe,15.80222,30.71637,43.95103
1Fe,15.94389,30.60911,43.8637
1Fe,16.08556,30.80359,43.97464
1Fe,16.22722,30.72669,44.00219
1Fe,16.36861,30.76794,43.95718
1Fe,16.51028,30.82841,43.82749
1Fe,16.65194,30.79989,43.74081
1Fe,16.79389,30.70615,43.79518
1Fe,16.93556,30.75646,43.77866
1Fe,17.07694,30.70405,43.85507
1Fe,17.21889,30.75927,43.71872
1Fe,17.36,30.66318,43.85626
1Fe,17.50194,30.65763,43.85665
1Fe,17.64333,30.72536,43.79888
1Fe,17.785,30.76437,43.69609
1Fe,17.92639,30.75879,43.72815
1Fe,18.06806,30.71596,43.67585
1Fe,18.20972,30.68762,43.84527
1Fe,18.35111,30.77264,43.71511
1Fe,18.49306,30.77521,43.91
1Fe,18.63472,30.66681,43.65883
1Fe,18.77639,30.60644,43.73825
1Fe,18.91778,30.68639,43.76409
1Fe,19.05972,30.64462,43.68773
1Fe,19.20139,30.62789,43.67588
1Fe,19.34306,30.56233,43.74768
1Fe,19.48444,30.59834,43.8472
1Fe,19.62611,30.72477,43.62498
1Fe,19.76778,30.52324,43.74147
1Fe,19.90944,30.6082,43.89891
1Fe,20.05056,30.69306,43.8372
1Fe,20.19222,30.62948,43.53719
1Fe,20.33389,30.48794,43.71135
1Fe,20.47556,30.4722,43.67911
1Fe,20.61694,30.48575,43.54634
1Fe,20.75861,30.54274,43.39721
1Fe,20.90056,30.50347,43.83818
1Fe,21.04222,30.30288,43.69926
1Fe,21.18361,30.5481,43.41995
1Fe,21.32528,30.48773,43.61735
1Fe,21.46694,30.51049,43.54658
1Fe,21.60861,30.51582,43.61973
1Fe,21.75028,30.56211,43.45589
1Fe,21.89167,30.37569,43.70486
1Fe,22.03333,30.35499,43.4482
1Fe,22.175,30.50685,43.45387
1Fe,22.31639,30.43251,43.57898
1Fe,22.45806,30.37358,43.51338
1Fe,22.59972,30.42582,43.43916
1Fe,22.74111,30.44206,43.41974
1Fe,22.88278,30.3674,43.55265
1Fe,23.02444,30.38355,43.48207
