TOS_REF[h],X_CH4_REF [%],X_CO2_REF [%],,TOS_1Mn [h],X_CH4_1Mn [%],X_CO2_1Mn [%],,TOS_0.5Mn [h],X_CH4_0.5Mn [%],X_CO2_0.5Mn [%],,TOS_0.25Mn [h],X_CH4_0.25Mn [%],X_CO2_0.25 Mn [%],,TOS_1Cr [h],X_CH4_1Cr [%],X_CO2_1Cr [%],,TOS-0.5Cr [h],X_CH4_0.5Cr [%],X_CO2_0.5Cr [%],,TOS_0.25Cr [h],X_CH4_0.25Cr [%],X_CO2_0.25Cr [%],,TOS_1Fe [h],X_CH4_1Fe [%],X_CO2_1Fe [%],,TOS_0.5Fe [h],X_CH4_0.5Fe [%],X_CO2_0.5Fe [%],,TOS_0.25Fe [h],X_CH4_0.25Fe [%],X_CO2_0.25Fe [%]
33.28778,27.33533,37.72492,,33.42917,30.31678,41.88239,,33.2875,31.08486,42.51336,,33.28833,28.52071,39.06142,,33.57111,33.17176,44.46623,,33.43,31.26809,42.74971,,33.28833,32.25744,42.1874,,33.28806,11.17508,19.26,,33.42917,34.22745,46.73697,,33.43028,32.85149,44.5502
33.42944,27.31142,37.82074,,33.57083,30.3634,41.95894,,33.42917,31.202,42.55908,,33.43,28.39051,39.063,,33.71278,33.17882,44.55478,,33.57167,31.22873,42.66752,,33.42972,32.27502,42.22949,,33.42972,11.10591,19.19218,,33.57083,34.28151,46.78676,,33.57167,32.63112,44.75567
33.57111,27.22844,37.57734,,33.7125,30.34645,41.7651,,33.57056,31.06583,42.60828,,33.57194,28.44688,38.97742,,33.85472,33.18913,44.42828,,33.71306,31.25392,42.60057,,33.57139,32.19124,42.18202,,33.57139,11.16591,19.35103,,33.7125,34.21438,46.66799,,33.71333,32.77957,44.7153
33.71278,27.18411,37.65071,,33.85417,30.34153,41.84103,,33.71222,31.11535,42.56981,,33.71361,28.36609,38.94533,,33.99611,33.10206,44.50723,,33.85472,31.21404,42.57168,,33.71333,32.24775,42.12431,,33.71333,11.22647,19.44785,,33.85389,34.40365,46.70233,,33.855,32.73682,44.81615
33.85444,27.26045,37.7918,,33.99556,30.29187,41.74916,,33.85361,30.97441,42.57155,,33.855,28.29905,39.00297,,34.13778,33.00172,44.35922,,33.99639,31.14749,42.63841,,33.85444,32.01794,42.13648,,33.85472,11.19071,19.43826,,33.99556,34.36108,46.71787,,33.99694,32.59456,44.67615
33.99583,27.16425,37.64258,,34.13694,30.25222,41.81426,,33.99528,30.98032,42.57347,,33.99667,28.24896,38.83256,,34.27944,33.01255,44.40675,,34.13806,31.09723,42.64155,,33.99639,32.04289,42.27256,,33.99639,11.2045,19.38973,,34.13694,34.27574,46.77384,,34.13833,32.65921,44.671
34.13778,27.15133,37.66115,,34.27861,30.23307,41.81254,,34.13694,30.96432,42.43838,,34.13806,28.31838,38.98014,,34.42083,32.99122,44.30083,,34.27944,31.05883,42.49868,,34.13806,32.02931,42.0955,,34.13778,11.19666,19.6833,,34.27861,34.35525,46.63082,,34.27972,32.56457,44.60845
34.27917,27.12704,37.62242,,34.42028,30.17994,41.68857,,34.27861,30.98624,42.45556,,34.27944,28.25115,38.8824,,34.5625,33.00043,44.35967,,34.42139,31.08261,42.47526,,34.27917,32.09397,42.03669,,34.27917,11.27569,19.62849,,34.42028,34.38856,46.75111,,34.42139,32.70665,44.77008
34.42083,27.08365,37.59852,,34.56167,30.12146,41.67517,,34.42028,30.97057,42.47181,,34.42111,28.27498,38.86006,,34.70389,33.03062,44.3248,,34.56306,31.03594,42.37863,,34.42083,32.00045,42.04595,,34.42083,11.28428,19.56737,,34.56194,34.39907,46.64481,,34.56306,32.54157,44.54989
34.5625,27.11893,37.48594,,34.70333,30.11445,41.73494,,34.56167,30.83277,42.42269,,34.56306,28.22467,38.89665,,34.84556,32.91021,44.40443,,34.70444,31.00027,42.42262,,34.5625,32.02033,42.00932,,34.5625,11.24341,19.58026,,34.70333,34.22413,46.59737,,34.70472,32.49495,44.69714
34.70417,27.10095,37.48877,,34.84528,30.19127,41.69384,,34.70361,31.03299,42.37145,,34.70472,28.20663,38.78017,,34.98722,32.84261,44.28705,,34.84611,30.98288,42.2994,,34.70444,31.96786,42.04337,,34.70417,11.24977,19.58272,,34.84528,34.47665,46.7016,,34.84611,32.57187,44.65166
34.84611,27.07874,37.58303,,34.98694,30.19036,41.64356,,34.845,30.90894,42.44703,,34.84611,28.20521,38.76384,,35.12889,32.83942,44.29319,,34.98778,30.94242,42.30724,,34.84583,31.92221,42.01595,,34.84556,11.41815,19.7405,,34.98694,34.2758,46.61799,,34.98806,32.52767,44.71396
34.9875,27.04067,37.4732,,35.12833,30.15053,41.78854,,34.98694,30.91438,42.49362,,34.98778,28.18743,38.6839,,35.27083,32.8096,44.09554,,35.12917,30.90583,42.34013,,34.9875,31.79992,41.94592,,34.98778,11.38786,19.77495,,35.12861,34.34999,46.68107,,35.12944,32.56137,44.60743
35.12917,27.02377,37.49643,,35.27,30.26498,41.81063,,35.12861,30.87918,42.32324,,35.12944,28.11621,38.74969,,35.4125,32.75999,44.19983,,35.27111,30.90143,42.23242,,35.12889,31.82015,42.0328,,35.12889,11.29597,19.75405,,35.27,34.3434,46.73332,,35.27111,32.44571,44.68993
35.27083,26.96249,37.26335,,35.41139,30.23628,41.60346,,35.27028,30.99564,42.33549,,35.27111,28.062,38.87994,,35.55361,32.80553,44.10781,,35.41278,30.84801,42.26283,,35.27056,31.84848,41.84506,,35.27056,11.43041,19.76619,,35.41194,34.12745,46.88559,,35.41278,32.48573,44.54817
35.4125,26.88327,37.48149,,35.55306,30.09165,41.54518,,35.41194,30.76842,42.25494,,35.41278,28.10173,38.70353,,35.69528,32.79547,44.1556,,35.55417,30.85062,42.30738,,35.41222,31.89357,41.85536,,35.41222,11.38787,19.87147,,35.55333,34.26966,46.8073,,35.55444,32.48267,44.50508
35.55361,26.85676,37.39056,,35.695,30.12427,41.57534,,35.55333,30.78961,42.26525,,35.55444,28.13558,38.83298,,35.83694,32.71273,44.04077,,35.69556,30.83001,42.03493,,35.55389,31.77436,41.86762,,35.55361,11.39736,19.82575,,35.695,34.13804,46.77129,,35.69611,32.52537,44.54176
35.69528,26.95856,37.17479,,35.83639,30.06871,41.63988,,35.69472,30.79521,42.22898,,35.69611,28.08723,38.58293,,35.97889,32.71863,44.13368,,35.83722,30.81019,42.04734,,35.69528,31.79847,41.78805,,35.69528,11.39295,19.76489,,35.83694,34.34789,46.70142,,35.83806,32.45897,44.57863
35.83694,26.85665,37.25144,,35.97778,30.04902,41.76075,,35.83639,30.77063,42.34504,,35.83722,28.08602,38.48452,,36.12028,32.55773,43.90657,,35.97889,30.82214,42.04644,,35.83694,31.82597,41.86908,,35.83722,11.47318,19.73239,,35.97833,34.3719,46.71257,,35.97944,32.49849,44.45528
35.97833,26.79551,37.34326,,36.11972,30.04195,41.59265,,35.97778,30.70672,42.1998,,35.97889,27.96263,38.57687,,36.26194,32.66831,44.11285,,36.12056,30.77039,42.12,,35.97889,31.71947,41.94096,,35.97889,11.46528,19.92622,,36.12,34.34775,46.68819,,36.12111,32.40165,44.54135
36.12,26.842,37.26474,,36.26111,30.04865,41.42551,,36.11944,30.74928,42.22793,,36.12056,27.98691,38.81238,,36.40361,32.70508,43.94523,,36.26222,30.74609,42.07255,,36.12028,31.68895,41.7397,,36.12028,11.55806,19.94667,,36.26139,34.25233,46.5171,,36.26278,32.41885,44.50457
36.26167,26.80644,37.19482,,36.40278,29.99853,41.65548,,36.26111,30.69584,42.13474,,36.26194,28.00161,38.48853,,36.54528,32.59765,43.78143,,36.40361,30.70275,42.15449,,36.26194,31.72691,41.87447,,36.26222,11.54576,20.00454,,36.40278,34.2644,46.69693,,36.40389,32.3329,44.40661
36.40333,26.78425,37.17356,,36.54444,29.9801,41.63006,,36.40278,30.75804,41.93702,,36.40361,27.90055,38.65103,,36.68667,32.49556,43.87842,,36.54528,30.66264,42.01775,,36.40389,31.6235,41.80361,,36.40389,11.54117,20.01799,,36.54444,34.29382,46.68002,,36.54556,32.4224,44.46171
36.54472,26.75235,37.16811,,36.68611,30.02237,41.42301,,36.54444,30.67239,42.01794,,36.54528,27.86165,38.58328,,36.82806,32.52173,43.81665,,36.68694,30.73534,41.97082,,36.545,31.66706,41.70218,,36.54556,11.68352,20.05862,,36.68639,34.26692,46.63914,,36.68722,32.30117,44.55067
36.68667,26.71606,37.2146,,36.8275,30.00908,41.4509,,36.68611,30.6949,42.17305,,36.68722,27.97695,38.49195,,36.96972,32.50649,43.85363,,36.82861,30.71253,41.93428,,36.68667,31.67659,41.71678,,36.68694,11.55257,20.08349,,36.82806,34.20817,46.62147,,36.82889,32.47258,44.53281
36.82833,26.75864,37.21734,,36.96917,30.05179,41.57056,,36.82778,30.60282,42.00931,,36.82889,27.87707,38.42839,,37.11139,32.50728,43.80002,,36.97,30.64135,42.07551,,36.82833,31.6951,41.58237,,36.82833,11.49925,19.98882,,36.96972,34.18204,46.731,,36.97028,32.39645,44.40076
36.97,26.78269,37.10378,,37.11111,29.93348,41.51325,,36.96944,30.51648,42.12055,,36.97028,27.9439,38.58263,,37.25278,32.43796,43.69919,,37.11167,30.59652,41.9159,,36.97,31.4257,41.68308,,36.97,11.63367,20.12725,,37.11083,34.45134,46.52321,,37.11194,32.33066,44.45173
37.11139,26.6467,37.02859,,37.2525,29.94003,41.50029,,37.11111,30.65004,42.10916,,37.11222,27.82295,38.50313,,37.39444,32.47139,43.80264,,37.25361,30.49174,41.92699,,37.11167,31.59713,41.57471,,37.11194,11.66322,20.14469,,37.25278,34.11613,46.87392,,37.25361,32.27423,44.51047
37.25333,26.6969,36.95092,,37.39417,29.97074,41.6349,,37.25278,30.56976,42.06246,,37.25333,27.79423,38.51509,,37.53639,32.39383,43.68401,,37.39528,30.52102,41.78537,,37.25333,31.63776,41.52814,,37.25333,11.71315,20.08766,,37.39417,34.07846,46.80819,,37.39528,32.22746,44.42372
37.395,26.63491,37.12424,,37.53583,29.97926,41.36264,,37.39444,30.6089,41.9836,,37.395,27.77293,38.53022,,37.67806,32.38823,43.66515,,37.53667,30.55245,41.90015,,37.39528,31.56216,41.49007,,37.39472,11.63416,20.13081,,37.53583,34.33624,46.70983,,37.53694,32.27057,44.24768
37.53639,26.55772,36.96747,,37.6775,29.77228,41.48171,,37.53556,30.54863,41.89336,,37.53667,27.89702,38.49296,,37.81944,32.37827,43.6234,,37.67806,30.4785,41.75849,,37.53639,31.53066,41.54167,,37.53639,11.71833,20.28644,,37.6775,34.15324,46.65439,,37.67861,32.26674,44.34975
37.67806,26.62149,36.98057,,37.81917,29.86682,41.3556,,37.6775,30.48984,41.7811,,37.67833,27.84146,38.37413,,37.96111,32.24312,43.53453,,37.82,30.54477,41.76428,,37.67833,31.51908,41.57352,,37.67806,11.74114,20.20035,,37.81917,34.22635,46.52669,,37.82028,32.31246,44.30861
37.81944,26.53586,37.00221,,37.96056,29.8663,41.32035,,37.81917,30.5271,41.93057,,37.81972,27.67453,38.46578,,38.10278,32.32679,43.5062,,37.96139,30.39996,41.85911,,37.81944,31.47121,41.43347,,37.81972,11.75436,20.32065,,37.96083,34.05352,46.69741,,37.96194,32.28946,44.29306
37.96111,26.53041,36.91395,,38.1025,29.84898,41.44712,,37.96083,30.57649,41.9325,,37.96139,27.77261,38.40268,,38.24444,32.334,43.53342,,38.10333,30.40194,41.77036,,37.96111,31.4867,41.4974,,37.96111,11.79563,20.20645,,38.1025,34.02339,46.56707,,38.10333,32.25242,44.33514
38.10278,26.501,36.97771,,38.24417,29.83095,41.12042,,38.1025,30.48479,41.97745,,38.10306,27.63081,38.31142,,38.38639,32.23654,43.54054,,38.24472,30.42711,41.6913,,38.10306,31.44574,41.49421,,38.10278,11.79964,20.32822,,38.24417,34.14169,46.63298,,38.245,32.17495,44.29667
38.24444,26.43482,36.9309,,38.38556,29.93552,41.53254,,38.24417,30.44866,41.95033,,38.245,27.73762,38.33688,,38.52778,32.24369,43.38058,,38.38611,30.39098,41.60759,,38.24472,31.30775,41.52159,,38.24444,11.80509,20.47262,,38.38528,34.26329,46.59527,,38.38694,32.16073,44.30094
38.38583,26.50096,36.83767,,38.5275,29.84456,41.32661,,38.38528,30.50203,41.8003,,38.38639,27.74166,38.27818,,38.66944,32.21313,43.42386,,38.52778,30.39435,41.65586,,38.38639,31.36906,41.52101,,38.38583,11.79726,20.22739,,38.5275,34.24052,46.61583,,38.52861,32.22816,44.10596
38.5275,26.52667,37.0367,,38.66889,29.81933,41.29702,,38.52694,30.4287,41.86196,,38.52806,27.67729,38.14445,,38.81111,32.13345,43.58704,,38.66944,30.37654,41.64066,,38.52806,31.33042,41.40875,,38.5275,11.80941,20.38839,,38.66889,34.0886,46.57348,,38.67,32.13258,44.32963
38.66944,26.45021,36.95392,,38.81056,29.78754,41.23848,,38.66861,30.43993,41.75218,,38.67,27.66549,38.33529,,38.95222,32.15106,43.54367,,38.81111,30.34683,41.57968,,38.66944,31.3214,41.33454,,38.66944,11.85712,20.44994,,38.81028,34.09151,46.51852,,38.81139,32.23987,44.19117
38.81111,26.43668,36.67718,,38.95222,29.78801,41.34508,,38.81,30.36545,41.78685,,38.81111,27.5626,38.19012,,39.09389,32.06272,43.47744,,38.95278,30.2618,41.64288,,38.81083,31.25058,41.26772,,38.81083,11.75576,20.33548,,38.95194,34.1684,46.75906,,38.95306,32.09841,44.36102
38.95278,26.44476,36.83053,,39.09389,29.74535,41.29736,,38.95167,30.43875,41.74529,,38.95306,27.65521,38.26604,,39.23556,32.1679,43.50009,,39.09444,30.25976,41.70668,,38.9525,31.35047,41.31384,,39.09444,11.94455,20.51717,,39.09333,34.19722,46.54847,,39.09472,32.17165,44.19547
39.09389,26.39722,36.76539,,39.23528,29.82213,41.30849,,39.09361,30.25226,41.86623,,39.09444,27.71804,38.27496,,39.37722,32.10343,43.3599,,39.23583,30.24857,41.59015,,39.09389,31.19759,41.34419,,39.23611,11.88945,20.37417,,39.235,34.40452,46.60301,,39.23611,32.13351,44.24589
39.23556,26.417,36.8275,,39.37694,29.72301,41.24907,,39.235,30.33481,41.76769,,39.23583,27.6089,38.11995,,39.51861,32.09161,43.56268,,39.3775,30.233,41.64123,,39.23583,31.31454,41.28194,,39.3775,11.8803,20.55976,,39.37667,34.21681,46.50606,,39.51972,32.18066,44.24967
39.37722,26.2981,36.63124,,39.51833,29.63622,41.1987,,39.37667,30.29571,41.78961,,39.3775,27.61072,38.1905,,39.66056,32.0997,43.40312,,39.66083,30.20589,41.40476,,39.37778,31.24965,41.22658,,39.51917,11.88947,20.44316,,39.51833,34.09779,46.60586,,39.66139,32.10657,44.20028
39.51861,26.34289,36.78565,,39.66,29.70134,41.2867,,39.51833,30.29025,41.85838,,39.51944,27.51738,38.14504,,39.80194,31.99892,43.19818,,39.80278,30.09562,41.51443,,39.51917,31.15819,41.33156,,39.66056,11.90774,20.60917,,39.66,34.20402,46.61856,,39.80278,32.06251,44.23456
39.66028,26.4186,36.72302,,39.80167,29.72182,41.31848,,39.66028,30.3188,41.7126,,39.66111,27.52871,38.17307,,39.94361,31.99031,43.22542,,39.94444,30.15438,41.3428,,39.66083,31.2225,41.39936,,39.8025,11.9869,20.66459,,39.80167,34.15998,46.74831,,39.94472,32.06317,44.15728
39.80194,26.31559,36.70595,,39.94333,29.66588,41.44911,,39.80167,30.22899,41.8286,,39.80222,27.50655,38.136,,40.08556,31.98622,43.28234,,40.08556,30.06695,41.41066,,39.80194,31.15782,41.40282,,39.94417,11.94639,20.57345,,40.085,34.12595,46.66992,,40.08611,32.10924,44.10642
39.94361,26.30611,36.69382,,40.08472,29.68067,41.3357,,39.94333,30.17052,41.98921,,39.94417,27.57618,38.12116,,40.22722,32.12781,43.30931,,40.22722,30.11663,41.40433,,39.94389,31.22492,41.16069,,40.08528,11.78248,20.76741,,40.22667,34.17876,46.55825,,40.2275,32.16102,44.25859
40.08556,26.24732,36.67173,,40.36806,29.62077,41.16163,,40.085,30.24251,41.75254,,40.08583,27.43294,38.17918,,40.36861,31.90245,43.12385,,40.36889,30.06181,41.47714,,40.08556,31.29657,41.22747,,40.22694,12.106,20.43,,40.36833,34.17401,46.64847,,40.36917,32.07768,44.13815
40.22694,26.23819,36.68584,,40.50944,29.61123,41.21398,,40.22667,30.16692,41.66947,,40.2275,27.45132,38.13462,,40.51028,31.89563,43.1093,,40.51056,30.13234,41.27535,,40.22694,31.14194,41.1856,,40.36861,12.04494,20.40738,,40.51,34.15018,46.55111,,40.51111,32.00609,44.24896
40.36889,26.35149,36.57396,,40.65111,29.61607,40.98378,,40.36806,30.27018,41.78831,,40.36917,27.51705,38.08033,,40.65167,31.8582,43.16941,,40.65194,30.03474,41.3034,,40.36889,31.01214,41.22574,,40.51,11.89042,20.64925,,40.65139,34.10321,46.67428,,40.65278,31.65275,43.73614
40.51028,26.23034,36.67884,,40.79278,29.57307,41.28806,,40.65139,30.18685,41.60639,,40.51083,27.48779,38.13739,,40.79333,31.83276,43.15222,,40.79417,30.02609,41.20892,,40.51028,31.20733,41.1069,,40.65167,11.92925,20.65167,,40.79278,34.10067,46.60232,,40.79417,32.07152,44.01389
40.65167,26.17768,36.47078,,40.93444,29.5552,41.2438,,40.79278,30.25188,41.58223,,40.65222,27.59512,37.98227,,40.93472,31.83331,43.2374,,40.93528,29.97924,41.39668,,40.65167,31.09417,41.09207,,40.79333,11.93691,20.65384,,40.93444,34.13071,46.63088,,40.93556,32.04796,43.93437
40.79333,26.18791,36.63371,,41.07611,29.57052,41.17441,,40.93444,30.09076,41.57525,,40.79361,27.49819,38.01655,,41.07639,31.96094,43.0764,,41.07722,29.93006,41.14603,,40.79333,31.40125,41.02489,,40.935,11.96416,20.7052,,41.07639,34.11499,46.56544,,41.07722,31.94754,44.12837
40.935,26.16664,36.66491,,41.21778,29.57923,41.13795,,41.07639,30.11361,41.72721,,40.93528,27.43651,37.99928,,41.21806,31.86067,43.06651,,41.21889,29.97467,41.13112,,40.93528,30.91114,40.93619,,41.07667,12.05751,20.70319,,41.21778,34.07504,46.49425,,41.21889,31.92134,44.12484
41.07694,26.16369,36.53984,,41.35917,29.64231,41.17293,,41.21778,30.12891,41.6111,,41.07694,27.38125,38.03859,,41.35972,31.82393,43.00906,,41.36056,29.8835,41.22021,,41.07667,30.99079,40.9148,,41.21833,11.97573,20.72055,,41.35917,34.18754,46.6268,,41.36083,31.89012,43.97838
41.21833,26.11528,36.61783,,41.50083,29.56791,41.07329,,41.35917,30.04922,41.55971,,41.21861,27.49062,38.01153,,41.50111,31.74181,42.97605,,41.50194,29.85315,41.12881,,41.21806,31.00403,41.00506,,41.36,11.98458,20.65185,,41.50083,34.16071,46.64526,,41.50194,31.92428,43.99213
41.35972,26.18792,36.51709,,41.6425,29.53937,40.93585,,41.50083,30.15935,41.54046,,41.36,27.43384,38.03637,,41.64278,31.77541,42.97355,,41.64333,29.93818,41.21437,,41.35972,30.91284,40.89567,,41.50194,12.01131,20.84482,,41.6425,34.04055,46.36572,,41.64361,31.88042,43.99561
41.50139,26.04912,36.41501,,41.78444,29.43792,41.20198,,41.64278,30.07595,41.55593,,41.50167,27.40789,38.04391,,41.78444,31.80079,43.10763,,41.785,29.87202,41.13849,,41.50167,30.80423,40.98684,,41.64333,11.89817,20.80226,,41.78389,34.15161,46.63971,,41.78556,31.8169,44.00601
41.64306,26.1567,36.44549,,41.92611,29.54496,41.11709,,41.78417,30.19644,41.4289,,41.64333,27.32008,37.99141,,41.92611,31.73085,42.98364,,41.92639,29.80051,41.04108,,41.64333,30.78747,40.83747,,41.785,12.06947,20.82214,,41.92556,34.19189,46.59856,,41.92722,31.82701,43.98607
41.78472,26.02784,36.49372,,42.06722,29.54185,40.93553,,41.92556,30.10102,41.51735,,41.785,27.35364,37.81721,,42.06778,31.78592,43.0526,,42.06861,29.80142,41.16226,,41.78472,30.76453,40.8546,,41.92667,12.09745,20.87937,,42.06722,34.12761,46.54232,,42.06833,31.93348,43.85517
41.92639,26.05582,36.30763,,42.20861,29.54167,41.09401,,42.06722,29.98183,41.42441,,41.92639,27.3383,37.89382,,42.20917,31.67456,42.83036,,42.20972,29.82882,41.07539,,41.92667,30.77571,40.98127,,42.06778,12.20315,21.07446,,42.20917,34.11982,46.66936,,42.21,31.87814,43.87402
42.06778,26.07619,36.33286,,42.35056,29.48089,41.05599,,42.20917,30.13669,41.50466,,42.06833,27.31297,37.94481,,42.35083,31.58511,42.74117,,42.35167,29.77573,41.05816,,42.06806,30.81226,40.94481,,42.20972,12.22206,21.0694,,42.35056,34.20712,46.60842,,42.35167,31.90609,43.873
42.20944,25.97469,36.36294,,42.49222,29.42924,40.81753,,42.35083,29.95688,41.5292,,42.21,27.33745,37.88021,,42.4925,31.73191,42.92724,,42.49333,29.76646,41.00929,,42.20972,30.79154,40.92053,,42.35111,12.30172,21.03932,,42.49222,34.09369,46.46694,,42.49361,31.82463,43.96911
42.35139,25.9953,36.37134,,42.63361,29.40014,40.96458,,42.49194,29.9523,41.519,,42.35167,27.24092,37.7841,,42.63417,31.65316,42.77268,,42.63472,29.62892,41.07422,,42.35139,30.84698,40.72332,,42.49278,12.18242,21.05348,,42.63417,34.10691,46.5581,,42.63472,31.80029,43.94486
42.49306,25.99834,36.2469,,42.77528,29.37134,41.03818,,42.63361,29.98874,41.54041,,42.49333,27.19189,38.01939,,42.77583,31.68105,42.82076,,42.77611,29.7204,41.10776,,42.49278,30.85293,40.79855,,42.63417,12.22092,21.07986,,42.77556,34.11012,46.66328,,42.77639,31.836,43.80213
42.63444,25.91366,36.16067,,42.91694,29.41237,40.98478,,42.77528,29.95486,41.4089,,42.63472,27.17182,37.68708,,42.9175,31.6309,42.84514,,42.91778,29.64799,40.98387,,42.63444,30.71937,40.88158,,42.77583,12.24447,20.97229,,42.91694,34.14604,46.57279,,42.91806,31.79043,43.86175
42.77583,25.97773,36.31043,,43.05889,29.3371,40.75404,,42.91667,29.97375,41.37766,,42.77667,27.26377,37.83163,,43.05889,31.55154,42.73586,,43.05944,29.65619,41.03998,,42.77583,30.90102,40.62968,,42.9175,12.3399,21.21483,,43.05861,34.03046,46.56473,,43.05972,31.80175,43.9284
42.9175,25.98837,36.43406,,43.20056,29.38625,40.80218,,43.05833,29.94338,41.46061,,42.91806,27.20388,37.71662,,43.20056,31.61201,42.93223,,43.20083,29.68129,40.93057,,42.91778,30.64393,40.95592,,43.05917,12.29513,21.07039,,43.20028,33.97156,46.59021,,43.20139,31.62379,43.79165
43.05944,25.96298,36.2496,,43.34194,29.14534,40.55084,,43.2,29.88101,41.24427,,43.05944,27.22714,37.70814,,43.3425,31.48018,42.72559,,43.3425,29.5431,40.82708,,43.05944,30.67445,40.6289,,43.20083,12.31573,21.20474,,43.34167,34.04901,46.44294,,43.34278,31.75614,43.92484
43.20111,25.90678,36.17732,,43.48333,29.08704,40.45987,,43.34167,29.91926,41.30557,,43.20111,27.10999,37.86574,,43.48417,31.48658,42.67844,,43.48417,29.50299,41.01943,,43.20083,30.76321,40.63992,,43.34278,12.22623,21.14256,,43.48333,34.06956,46.55542,,43.48444,31.65147,43.72616
43.3425,25.92493,36.1506,,43.625,29.09914,40.59539,,43.48333,29.94683,41.28772,,43.34278,27.08435,37.76715,,43.62556,31.41568,42.66462,,43.62583,29.60745,40.89157,,43.3425,30.7029,40.77831,,43.48444,12.2608,21.26084,,43.625,34.07242,46.57642,,43.62611,31.63217,43.81071
43.48417,25.92613,36.23168,,43.76667,29.02782,40.73104,,43.625,29.79791,41.34219,,43.48417,27.06769,37.81066,,43.76694,31.48709,42.68386,,43.7675,29.52685,40.70382,,43.48389,30.60777,40.60775,,43.62556,12.28751,21.37985,,43.76639,34.01834,46.46987,,43.76778,31.69361,43.80174
43.62556,25.94233,36.17725,,43.90833,29.02974,40.45264,,43.76667,29.83213,41.26671,,43.62583,27.10255,37.86855,,43.90861,31.3529,42.67027,,43.90917,29.65651,40.85163,,43.62556,30.6576,40.74998,,43.7675,12.26327,21.215,,43.90833,34.07583,46.47414,,43.90944,31.60649,43.67814
43.76722,25.90931,36.16747,,44.05,29.11928,40.53886,,43.90833,29.79841,41.28858,,43.7675,27.14974,37.63942,,44.05028,31.45288,42.69038,,44.05083,29.45873,40.99737,,43.76722,30.72019,40.77501,,43.90917,12.25937,21.05477,,44.04972,33.98477,46.38467,,44.05111,31.76468,43.74952
43.90861,25.83597,36.16279,,44.19167,28.97571,40.39793,,44.05,29.80251,41.28918,,43.90917,27.1798,37.69138,,44.19194,31.41533,42.54554,,44.19222,29.50773,40.86866,,43.90889,30.64904,40.63929,,44.05056,12.25805,21.11735,,44.19139,34.0452,46.45085,,44.19306,31.63284,43.77883
44.05028,25.82187,36.16896,,44.33306,29.01571,40.60494,,44.19139,29.84177,41.46051,,44.05056,27.13449,37.59402,,44.33333,31.37801,42.56062,,44.33389,29.35162,40.89194,,44.05056,30.60337,40.56566,,44.19194,12.32073,21.2875,,44.33306,33.9567,46.38146,,44.33472,31.6124,43.70526
44.19194,25.77789,36.14236,,44.47472,28.99647,40.53931,,44.33306,29.84293,41.3359,,44.19222,26.9701,37.68261,,44.475,31.32848,42.58246,,44.47556,29.53648,40.77958,,44.1925,30.56824,40.68286,,44.33389,12.28253,21.10057,,44.47444,33.94587,46.5923,,44.47611,31.58019,43.59147
44.33361,25.82655,35.99523,,44.61667,28.98873,40.6417,,44.47472,29.71337,41.18274,,44.33417,27.2004,37.67433,,44.61694,31.29902,42.50043,,44.61722,29.42503,40.78875,,44.33417,30.61853,40.76026,,44.47556,12.27567,21.23265,,44.61667,33.96684,46.29781,,44.61778,31.53608,43.66958
44.47528,25.81769,36.18775,,44.75778,29.02359,40.63127,,44.61639,29.82838,41.42257,,44.47583,27.12357,37.77237,,44.75833,31.37602,42.46718,,44.75889,29.41589,40.71976,,44.47556,30.53172,40.67456,,44.61722,12.3578,21.16866,,44.75833,34.0211,46.45457,,44.75917,31.48698,43.67005
44.61667,25.76016,36.1925,,44.89972,28.95514,40.54876,,44.75806,29.67059,41.14128,,44.61722,27.07904,37.63715,,44.9,31.29898,42.45164,,44.90083,29.39841,40.6893,,44.61694,30.59534,40.64187,,44.75861,12.38903,21.28841,,44.89972,33.9436,46.36151,,44.90111,31.50005,43.88707
44.75833,25.72846,36.02233,,45.04111,28.99049,40.40076,,44.89944,29.66444,41.22533,,44.75889,27.06672,37.45848,,45.04167,31.32132,42.3967,,45.04222,29.42422,40.58115,,44.75861,30.54864,40.66646,,44.9,12.31203,21.23485,,45.04111,33.96291,46.47746,,45.0425,31.57237,43.62092
44.90028,25.70349,36.06972,,45.1825,28.98333,40.58448,,45.04111,29.80816,41.17375,,44.90083,27.13978,37.58509,,45.18333,31.24821,42.45332,,45.18361,29.3454,40.67872,,44.90028,30.22863,40.25645,,45.04167,12.33475,21.50477,,45.18278,33.94673,46.3454,,45.18417,31.47283,43.59453
45.04194,25.78728,36.04453,,45.32444,29.04425,40.41347,,45.18306,29.66301,41.1452,,45.0425,26.99392,37.60367,,45.325,31.29737,42.38465,,45.32528,29.40621,40.69681,,45.04194,30.15461,40.45806,,45.18333,12.31741,21.37801,,45.32444,33.93466,46.47762,,45.32556,31.50874,43.7559
45.18361,25.8181,35.95056,,45.46611,28.9842,40.29507,,45.32472,29.69609,41.12761,,45.18389,26.96562,37.49432,,45.46667,31.20802,42.34841,,45.46722,29.45417,40.47774,,45.18361,30.19519,40.20149,,45.325,12.3244,21.27368,,45.46583,33.88884,46.39094,,45.46694,31.60617,43.68045
