Tipo,TOS [h],X_CH4 [%],X_CO2 [%]
0.5Mn_C1,23.59083,29.74522,41.13372
0.5Mn_C1,23.7325,29.66815,41.22698
0.5Mn_C1,23.87417,29.59186,41.31291
0.25Mn_C1,0.08333,43.04766,53.49157
0.25Mn_C1,0.22528,41.81397,53.05734
0.25Mn_C1,0.36694,41.18222,52.44077
0.25Mn_C1,0.50861,40.95467,51.99291
0.25Mn_C1,0.65028,40.50191,51.83782
0.25Mn_C1,0.79167,40.32725,51.4045
0.25Mn_C1,0.93333,40.06455,51.17115
0.25Mn_C1,1.07472,39.78387,50.97137
0.25Mn_C1,1.21639,39.43226,50.7527
0.25Mn_C1,1.35806,39.25259,50.22405
0.25Mn_C1,1.49944,39.06811,50.30238
0.25Mn_C1,1.64139,38.88317,50.01082
0.25Mn_C1,1.78306,38.67967,49.65771
0.25Mn_C1,1.92472,38.46642,49.65849
0.25Mn_C1,2.06639,38.2254,49.34301
0.25Mn_C1,2.20806,38.0432,49.15404
0.25Mn_C1,2.34944,37.93043,48.93576
0.25Mn_C1,2.49139,37.60424,48.80397
0.25Mn_C1,2.6325,37.59256,48.68457
0.25Mn_C1,2.77444,37.09961,48.27421
0.25Mn_C1,2.91611,36.68431,47.70302
0.25Mn_C1,3.0575,36.51943,47.42708
0.25Mn_C1,3.19889,36.40684,47.50631
0.25Mn_C1,3.34056,36.17022,47.23873
0.25Mn_C1,3.48222,36.06948,47.14282
0.25Mn_C1,3.62389,35.89212,47.16945
0.25Mn_C1,3.76583,35.76126,46.89154
0.25Mn_C1,3.9075,35.69968,46.77713
0.25Mn_C1,4.04861,35.4668,46.5183
0.25Mn_C1,4.19028,35.49923,46.5056
0.25Mn_C1,4.33194,35.29919,46.20624
0.25Mn_C1,4.47361,34.60051,45.69962
0.25Mn_C1,4.61528,34.44752,45.49016
0.25Mn_C1,4.75694,34.40507,45.31231
0.25Mn_C1,4.89833,34.35083,45.3031
0.25Mn_C1,5.04028,34.19385,45.17357
0.25Mn_C1,5.18194,34.14132,44.98969
0.25Mn_C1,5.32306,34.01582,45.01443
0.25Mn_C1,5.46472,33.83883,44.68635
0.25Mn_C1,5.60639,33.79168,44.76933
0.25Mn_C1,5.74806,33.57993,44.53969
0.25Mn_C1,5.88944,33.50699,44.48388
0.25Mn_C1,6.03139,33.45784,44.5163
0.25Mn_C1,6.17306,33.36977,44.35329
0.25Mn_C1,6.31472,33.20773,44.28876
0.25Mn_C1,6.45639,33.19845,44.09611
0.25Mn_C1,6.59806,33.06699,43.89253
0.25Mn_C1,6.73917,32.98659,44.02754
0.25Mn_C1,6.88083,32.77563,43.82718
0.25Mn_C1,7.0225,32.7776,43.79174
0.25Mn_C1,7.16417,32.39327,43.46059
0.25Mn_C1,7.30583,32.5377,43.61358
0.25Mn_C1,7.44722,32.51761,43.39514
0.25Mn_C1,7.58889,32.44599,43.19246
0.25Mn_C1,7.73056,32.39427,43.20597
0.25Mn_C1,7.87222,32.14504,43.23379
0.25Mn_C1,8.01389,32.18458,43.04375
0.25Mn_C1,8.15556,31.99068,42.96342
0.25Mn_C1,8.29694,31.95964,42.89651
0.25Mn_C1,8.43889,32.01089,42.89375
0.25Mn_C1,8.58056,31.99066,42.74491
0.25Mn_C1,8.72222,31.75224,42.672
0.25Mn_C1,8.86333,31.79117,42.69839
0.25Mn_C1,9.005,31.62829,42.50923
0.25Mn_C1,9.14667,31.60508,42.40373
0.25Mn_C1,9.28806,31.51905,42.33334
0.25Mn_C1,9.42972,31.3655,42.25843
0.25Mn_C1,9.57139,31.34331,42.12518
0.25Mn_C1,9.71333,31.29802,42.12085
0.25Mn_C1,9.855,31.2391,42.16631
0.25Mn_C1,9.99639,31.0423,41.9704
0.25Mn_C1,10.13806,31.07049,41.90752
0.25Mn_C1,10.27944,30.97286,41.88284
0.25Mn_C1,10.42111,30.95276,41.86771
0.25Mn_C1,10.56278,30.87429,41.80024
0.25Mn_C1,10.70417,30.75914,41.8101
0.25Mn_C1,10.84611,30.71844,41.56189
0.25Mn_C1,10.98722,30.65631,41.54375
0.25Mn_C1,11.12889,30.52355,41.44813
0.25Mn_C1,11.27056,30.55094,41.53687
0.25Mn_C1,11.41222,30.46567,41.40456
0.25Mn_C1,11.55361,30.47746,41.2182
0.25Mn_C1,11.69528,30.45662,41.19272
0.25Mn_C1,11.83722,30.36501,41.08667
0.25Mn_C1,11.97889,30.20404,40.98153
0.25Mn_C1,12.12028,30.22412,41.12866
0.25Mn_C1,12.26194,30.16286,40.99274
0.25Mn_C1,12.40333,30.11712,41.00422
0.25Mn_C1,12.545,30.104,40.82712
0.25Mn_C1,12.68667,29.94999,40.70934
